,finalrank,ss_fairness,UtilEgypt,UtilSudan,UtilEthiopia,policy name
342,343,1.5171545941303444,5.7053563017227855,0.4963912312057731,0.4801739960820391,19
343,344,1.5182297070880126,5.705595774039064,0.4969133681023525,0.4794123868691816,17
344,345,1.519170860396822,5.701786659835927,0.537126207981646,0.4430086611930253,486
345,346,1.5194444498169146,5.705526493426701,0.5043770413091443,0.4720179942747519,357
346,347,1.5194986327689388,5.7058338975847525,0.4986090303241114,0.4774786011017338,202
347,348,1.5227946319093628,5.706728289181239,0.4957250935029023,0.4794681463264571,491
348,349,1.5236005141968145,5.7068973632035895,0.496419035474642,0.4786051303323669,2
349,350,1.5241757772963405,5.701987941674325,0.5425749514236543,0.4373586359126185,18
350,351,1.5243554652164668,5.707086210543785,0.496182577752482,0.4786527407143308,20
351,352,1.5262335204542095,5.704360268416677,0.5307963321043382,0.4467649284895845,311
352,353,1.5288236081227848,5.708160809195478,0.4960020128669358,0.4777587069481834,243
353,354,1.5322402647129716,5.70425324890204,0.5400096894917212,0.4376585906168367,44
354,355,1.5345123625994208,5.707145441919742,0.5242506093632253,0.45052547772763,230
355,356,1.5384309335494655,5.710390926928497,0.4975112377151502,0.4740193643669509,329
356,357,1.5384925150595818,5.705838529976588,0.5389836439665598,0.43709935506745,62
357,358,1.541025067678284,5.710562151894712,0.5051445013960207,0.4662148757198657,488
358,359,1.5468853800221751,5.707216399597504,0.5418634806696733,0.4328416487434195,130
359,360,1.5507446437786587,5.712925326388346,0.5040462853098838,0.4649499173123683,309
360,361,1.5525716139319747,5.7085370186041535,0.5416190975794172,0.431765412827027,167
361,362,1.5588532586730703,5.715463864127993,0.4925161709382194,0.4739414939443853,226
362,363,1.5595784937168478,5.71530008118373,0.4647860016752441,0.5018354461516232,323
363,364,1.5605844284724226,5.710546844026412,0.540456908996632,0.4309177759875542,546
364,365,1.5607346007057337,5.710684409767837,0.5398813758919493,0.4313557433508109,428
365,366,1.5609282854507396,5.714856290548277,0.5096181196371673,0.4574471188251526,505
366,367,1.5635127622252862,5.713897791036012,0.5234063666182976,0.4446173713562896,180
367,368,1.5642404648089483,5.71592934298791,0.5061605320064718,0.4598316540162155,92
368,369,1.5642785415930123,5.7166980783719845,0.4940395261934323,0.4711839244451816,436
369,370,1.5654020170275875,5.715029509786149,0.5178543454496279,0.449037673774821,368
370,371,1.56701665768631,5.717244886766909,0.4661516741368198,0.4985249681068687,506
371,372,1.5684830485845211,5.717594076482277,0.4962195236541797,0.4681079288741407,86
372,373,1.5735370748963629,5.71800743212247,0.5072612832489023,0.4566528136392271,420
373,374,1.5751191211589946,5.715161869481031,0.5326683747026576,0.4340912848269085,211
374,375,1.5799864522304021,5.72028823282414,0.4967846829029471,0.4648486132835108,431
375,376,1.5803604489378351,5.716893038729987,0.5292429950843451,0.4357854951962664,232
376,377,1.5815351599151035,5.715605823152469,0.5384948514839786,0.4278208543741506,485
377,378,1.5845386695406134,5.719421778500558,0.517930886557348,0.4445688639526926,280
378,379,1.5879471841255195,5.717371079320361,0.5366811953708017,0.4278692543194346,512
379,380,1.5886867378133254,5.7204260383027234,0.5175153228777079,0.4439801678301651,536
380,381,1.5890072513389066,5.722387158333956,0.497327779546608,0.4622065911300345,373
381,382,1.5893219022000582,5.719412956986351,0.5260418687756219,0.4364667032486245,64
382,383,1.5912589807730548,5.723236237070638,0.4914489899164518,0.4672363020235092,53
383,384,1.5925457577357536,5.72298339356682,0.5007781799890818,0.4581599554546953,314
384,385,1.5945577756246332,5.7185841039482215,0.538190893895207,0.4251465311671704,296
385,386,1.5949690995966206,5.7219101341987,0.5171836877642886,0.4428277070476093,48
386,387,1.5958869358604981,5.724358728592339,0.490980739544471,0.4665820608737874,470
387,388,1.5984399993970637,5.7249789927876025,0.4906994002148106,0.4662431360081853,116
388,389,1.599240577298148,5.725181106409924,0.4904403795759904,0.4663000430246846,247
389,390,1.600810401465518,5.725512064960588,0.4913619718114724,0.4650474922385366,59
390,391,1.603495632805009,5.726175004189281,0.4908431377175727,0.4649033871037429,480
391,392,1.6050993878760622,4.948314788403654,0.8284742931371035,0.9051324474698408,422
392,393,1.6078091007596411,5.723227739323483,0.5285103306867575,0.4301834590003573,255
393,394,1.620065901761166,5.729293267147603,0.5023718135377755,0.4502564483252191,299
394,395,1.6227643686513273,5.726474462809287,0.5293403337799554,0.426106732421356,281
395,396,1.6244227352642282,5.72785859755289,0.5229132781159951,0.4311496533417133,125
396,397,1.6250530942121995,5.7262254221706215,0.5337946676645066,0.4219014391754695,131
397,398,1.628030665396101,5.731978974701034,0.4911494955653662,0.4587930587441968,370
398,399,1.629028498897127,5.727252603478899,0.5330424983304393,0.4216264272012601,538
399,400,1.6318974957550898,5.728663337727387,0.52857811958153,0.4246800717016811,417
400,401,1.6327778624443487,5.733370971555338,0.4857706185780238,0.4627799388772363,539
401,402,1.632860338412904,5.728760616617666,0.5292988819475681,0.4238620304453638,160
402,403,1.6333235002689865,5.733770725413814,0.4721476405422318,0.4760031630545508,467
403,404,1.6353478306073512,5.733643598471999,0.4922361645396542,0.4560417659989438,532
404,405,1.6356136876657659,5.733826498039905,0.4902184509916179,0.4578765799790755,239
405,406,1.6356606816412096,5.729395442432929,0.529281174021244,0.4232449125564247,285
406,407,1.6386875377768952,5.727253513491597,0.5442538420566444,0.4104141734623564,478
407,408,1.6387195446239633,5.732698740492129,0.5111855557282977,0.4380372327901716,363
408,409,1.6415997693381594,5.734150279992723,0.5040080932469133,0.4437631557709625,279
409,410,1.6467944607982052,5.732879661894586,0.5233046688539895,0.425737198262023,525
410,411,1.6476417529233236,5.736242668417582,0.4963549502333035,0.4493239103597132,343
411,412,1.6532235911029134,5.738001586543978,0.4900171719618817,0.4539027705047367,77
412,413,1.6565173295786566,5.738710690313093,0.4910784238307675,0.4521324148667379,510
413,414,1.6572694666143066,4.935197774604813,0.837983819302545,0.9087399351032406,141
414,415,1.6598341988909673,5.740202181070186,0.4663307450763788,0.4753886028640328,14
415,416,1.6619067737023652,5.740253394201682,0.4866067270339121,0.4550614077750045,80
416,417,1.6632997674451084,5.740655179413882,0.4852456083364452,0.45602074126027,375
417,418,1.6638658952602108,5.740829143422377,0.4844475324828194,0.4566448531054016,427
418,419,1.6672438708865212,5.737284903662708,0.5247153293355783,0.4199212960123123,284
419,420,1.6751773786595605,5.741631522325894,0.5066280036205348,0.4336620030641706,248
420,421,1.6759723314439463,5.742455544114466,0.5007237126198244,0.4387422722763067,237
421,422,1.677322951159476,5.743911486261631,0.4864417839065951,0.4515682588423706,519
422,423,1.680748542944382,5.744916340871563,0.4828785033819811,0.454126684757053,297
423,424,1.6821563694978372,5.7425706446111615,0.5119409514408311,0.4274099329586062,233
424,425,1.6871444342533035,5.74644057666296,0.4827612139720438,0.452719738375594,466
425,426,1.6908514653588946,5.744800496752041,0.510124733237466,0.426996299021092,269
426,427,1.6919618695641814,5.747440060417343,0.4852911165480327,0.4491903520452223,291
427,428,1.6935474259857162,5.745477279807709,0.5096700312402045,0.4267742179626859,155
428,429,1.6978333820024143,5.7488888961253215,0.4842681057748149,0.4487645271104604,509
429,430,1.6978566354065507,5.74844404174717,0.4908075075022682,0.442669979761159,123
430,431,1.6998565770539003,5.74936636093243,0.4842803958252022,0.4482747722529664,27
431,432,1.70069930892233,5.749416781992761,0.4866162016723396,0.4458885453454965,222
432,433,1.7017402731502256,5.749694293522858,0.4861314183492464,0.446095817138492,176
433,434,1.7041516158241068,5.750965858576008,0.4691065741413934,0.4618490962931954,326
434,435,1.7051606607814191,5.7508194275865,0.4807349096314419,0.4503671917926551,495
435,436,1.7185383528367597,5.7539529658537445,0.4813994891686368,0.4465690739882171,341
436,437,1.7203464621042914,5.754178925448989,0.484611230985929,0.4431313725756791,142
437,438,1.7230839930204882,5.754810425698132,0.484801430869225,0.4423096724432402,74
438,439,1.7235625045235725,5.755173754499615,0.4808408553380799,0.4459069191729037,435
439,440,1.7256948315843035,5.755724415241263,0.4800298825799491,0.4461672311893852,21
440,441,1.7260847546900377,5.7558156799316,0.4800487265799419,0.446057122499056,387
441,442,1.727567853078827,5.755396803107795,0.4907516015492839,0.4357731243535194,460
442,443,1.7283122966314504,5.755903977467968,0.4866659487888104,0.4393516027538198,235
443,444,1.7299185385618263,5.756427315002896,0.4846713725550654,0.4408228414526358,206
444,445,1.732081311460228,5.757300728958282,0.4788759254181859,0.445744874634129,264
445,446,1.7330536235399985,5.755059251454377,0.5055846021869763,0.4212776753692454,514
446,447,1.7343366984692163,5.757859629151249,0.4784246953134322,0.4456372045459162,438
447,448,1.7367789816601298,5.758392337182087,0.4792459322319238,0.4442832595965869,533
448,449,1.7381275076965588,5.758452378375259,0.483326558077673,0.4401425925576643,250
449,450,1.7388619831860765,5.758366845031136,0.4867952325093048,0.4367594514701557,208
450,451,1.7393719356652921,5.759066818909865,0.478164185563866,0.4446905245368664,367
451,452,1.7396394845015184,5.758444652793181,0.4880762568240475,0.4354006193933691,451
452,453,1.7397816739900696,5.759405918637831,0.4730714370605409,0.4494441733122261,265
453,454,1.7429309519951222,5.7589972183993305,0.4905513868184341,0.4323729237928341,504
454,455,1.7440726042853667,5.759828164561795,0.4836404668777808,0.4384528975710224,283
455,456,1.7449504188079543,5.759829682985441,0.4863307406190238,0.435761105406132,450
456,457,1.745221319671033,5.756394653646231,0.5155954746792908,0.409931400685076,413
457,458,1.7488178591691057,5.760319415319601,0.4910745719681265,0.4305275417228703,221
458,459,1.7514860954855864,5.760178818453868,0.4983415146544321,0.4234011959022979,543
459,460,1.751651271368828,5.762145152868247,0.4749864176634436,0.4447899584789065,295
460,461,1.7664621187898246,5.759357596310842,0.5261020420634633,0.3964618906362918,68
461,462,1.769102915996313,5.765267765436189,0.48864451365181,0.4280092499225985,75
462,463,1.7716774122531584,5.764535855908309,0.5007338855670453,0.416651787535243,251
463,464,1.7726277461904536,5.766466270818375,0.4843667304582963,0.431088527733926,189
464,465,1.773124188314015,5.767199733940498,0.4756189295593935,0.4391028655107066,385
465,466,1.7755753937737524,5.7656871475127485,0.4986669124652407,0.4175674690326096,492
466,467,1.7768730740438923,5.765405599797605,0.5032035169009375,0.4133124123120553,147
467,468,1.7774325136592075,5.766245153871254,0.4975807560660232,0.4180956190733217,346
468,469,1.7776811829483534,5.76804948444962,0.4791388578644661,0.4347331866965122,513
469,470,1.7777494888036371,5.768175090854237,0.4775124424198619,0.4362339957364985,414
470,471,1.7781359658850215,5.767625867161742,0.4858540006201123,0.428441661228744,511
471,472,1.7870879758760978,5.7705339992863305,0.4750506596483306,0.4363368700759363,430
472,473,1.789430421904079,5.765255578712848,0.5220634199903824,0.3946025303073686,552
473,474,1.789799117813858,5.770377089939291,0.4854982403960762,0.4260461986752314,452
474,475,1.7938560032858109,5.771867276917324,0.4789143750596988,0.4311398770335755,298
475,476,1.7963584995763662,4.90139695805342,0.8531452610933182,0.92737930986386,499
476,477,1.797640482751403,5.772140480948468,0.4861721246040515,0.4236089234580782,535
477,478,1.7982006692004195,5.773226573744457,0.473940353722083,0.4347546015440592,364
478,479,1.7987414947224105,5.772912907486185,0.4802275963012705,0.4287810252231422,315
479,480,1.8025108361922961,5.774478032987915,0.4698325706397959,0.4376109253828859,47
480,481,1.8032472421083077,5.775053557586969,0.4583803650013477,0.4484876064222813,338
481,482,1.8041853307186595,5.7739147808095455,0.4834495835601335,0.4245571646409193,290
482,483,1.8106871214986624,5.776853318859656,0.4580210185511874,0.4470471915997545,244
483,484,1.8144912570570735,5.777218973179763,0.4715672705097214,0.4331352853211148,339
484,485,1.8156891706102314,5.777699129877338,0.467993041319178,0.4362293578140817,229
485,486,1.824537857927614,4.89429096785612,0.858785828646835,0.9288447325076438,517
486,487,1.8286557527834222,5.77971503562126,0.4823642590557939,0.4198422343335452,91
487,488,1.8432230974658657,5.777993353275714,0.5184008507700208,0.3855273249648621,392
488,489,1.8442603575952883,5.784775634926215,0.4619129163069257,0.4352329777774582,508
489,490,1.8672252945133192,5.784005191972304,0.514979221218612,0.3829371158196823,124
490,491,1.8707396681825716,5.785400211442291,0.5115851331292799,0.384936184439027,399
491,492,1.8740183100847656,5.785759333711898,0.5137144799414881,0.3824477153572114,6
492,493,1.8853793202551397,5.78893744706798,0.5101968374723866,0.3827872444702326,484
493,494,1.8873387806935236,5.789148968834229,0.5114985898530491,0.3812739703233205,365
494,495,1.89723264641614,5.791134375299126,0.5128113942806722,0.3779757594308005,433
495,496,1.9133290782866765,5.80180436516723,0.4311883691516525,0.4489287946917155,537
496,497,1.9322934732319597,5.800921908047785,0.5019080119222415,0.379091609040572,400
497,498,1.94024933924143,5.802760158931847,0.5016584477574372,0.3775029223213126,458
498,499,1.9409057395157139,5.802675238049036,0.5030506386142221,0.376195652347341,234
499,500,1.944758260892356,5.804193518852367,0.4991230370441001,0.3786049731141308,316
500,501,1.9461974265649076,5.803565800206708,0.5048101391185463,0.3735455896853447,140
501,502,1.9493591948646105,5.804990281490533,0.5006152314451593,0.3763160160749068,531
502,503,1.9501954646934287,5.80473612607699,0.5032471230858879,0.3739382798477204,115
503,504,1.950882156409803,5.810942810637314,0.4266697369463247,0.4443089814269574,507
504,505,1.9515948150455875,5.805379513123376,0.5013103664705036,0.3752316494167187,223
505,506,1.9523723487450129,5.804350016898733,0.5081943593174977,0.3693771527943673,245
506,507,1.954025356249559,5.806016374156052,0.5007817306946045,0.3751234241599405,272
507,508,1.9558860237481994,5.806187865342895,0.5022565955308821,0.3734770681368219,216
508,509,1.9576976163109587,5.807588596248906,0.4961958997454074,0.3781370330162845,412
509,510,1.969516618924733,5.80943241040833,0.5012479746481805,0.3712411439540879,493
510,511,1.971660402195701,5.809220362208988,0.505213379812252,0.3674877869893575,57
511,512,1.9720302771499496,5.811254202600907,0.493520368687726,0.3771469577219661,177
512,513,1.973853554409442,5.811474438918402,0.4947638353535407,0.3756832547386559,278
513,514,1.9820397546484025,5.8138897278073625,0.4911345127565963,0.3768972884466395,447
514,515,1.9822753849964618,5.812838734902203,0.498111620023448,0.3709711740849463,459
515,516,1.9853531144170302,5.813993385734755,0.4953004580333082,0.3726276852425347,471
516,517,1.9865679326803205,5.813908642216123,0.4975052250803529,0.3705076617141227,457
517,518,1.9870381483044242,5.815109321208789,0.4905762544888694,0.3762359533129406,266
518,519,1.9887357825023522,5.815163802879367,0.4927412263915086,0.3740164997397226,218
519,520,1.9900126731549372,5.814452178265653,0.4989021380556217,0.3685672126893235,372
520,521,1.9998906803548953,5.817276109835317,0.4953326621510062,0.3693127570242744,355
521,522,2.0025421838661077,5.81867001749493,0.4903140432793172,0.3729374682363504,534
522,523,2.00370363827924,5.823856291136936,0.4316662817758575,0.4263989560978041,448
523,524,2.0059892217778033,5.81901893151075,0.4930827588264955,0.3698198386733525,416
524,525,2.007421021911721,5.819447185294739,0.4924283437679713,0.3700459999478891,327
525,526,2.013220922038767,5.8202867741343205,0.4953386780579859,0.3662960768182913,541
526,527,2.015769333947791,5.821108954816603,0.4938411380446365,0.3669714361493569,496
527,528,2.0158759707810736,5.821504562885833,0.4915285599636269,0.368888406161139,442
528,529,2.0210364695263547,5.822392484446032,0.4932719419297008,0.3662571026348641,302
529,530,2.023565496576961,5.823074411534191,0.4925943542015121,0.3662527632748947,482
530,531,2.024655139273355,5.823846431729724,0.4892789352661086,0.368796162014765,313
531,532,2.029085529978966,5.825498692204913,0.4849919039792404,0.3714309328264448,376
532,533,2.030910006483468,5.82502687554844,0.4907859158738913,0.3661087375882664,520
533,534,2.0358270898122184,5.826729186592024,0.4870145215502498,0.3681778208683244,461
534,535,2.035988800069539,5.825458280336387,0.4951358699554593,0.3613273787187518,362
535,536,2.0454192575287737,5.828627042629303,0.4888039966104797,0.3644904897708166,419
536,537,2.046162710078133,5.828936625535861,0.4879053260867995,0.3650795773879378,441
537,538,2.046182471126192,5.829291268998653,0.4856264313937443,0.3670038286182003,540
538,539,2.046513033409823,5.828879889175957,0.4887717828339278,0.3642698570007128,500
539,540,2.048328927929894,5.829811209979956,0.4854120014560846,0.366698317574556,217
540,541,2.062348542745847,5.83335590057913,0.4830186469475171,0.3655469814839522,186
541,542,2.0654544960529413,5.833997805925747,0.4834469878343091,0.3644767352505434,268
542,543,2.0781552936215077,5.835688179243309,0.4908794138938522,0.3553539358734368,267
543,544,2.0814897876244935,5.838356980158821,0.4786014251362015,0.3649631237155752,454
544,545,2.1106208281767325,5.843760317692493,0.4864223539649649,0.3517388573531388,487
545,546,2.115265041260578,5.844957307897529,0.485524924160202,0.3514392969528666,288
546,547,2.118795626943106,5.8459958175965125,0.4840496475632036,0.3518760638508826,474
547,548,2.134384962692687,5.851505945060652,0.4708834512932309,0.3595321326567151,468
548,549,2.145174226931715,5.853766229787084,0.4723289872690818,0.3558263119544324,104
549,550,2.157585633998559,5.856146168016362,0.4753607847096074,0.3504145762846297,393
550,551,2.17119395487233,5.859256279672259,0.4752272563545381,0.3474379929838014,473
551,552,2.188288732627364,5.863804877661359,0.470804498235283,0.3473121531139569,369
552,553,2.24193790716903,5.87701115927496,0.4639775071851494,0.3409328625504897,384
553,554,2.2775331787899944,5.885956047558707,0.4581121156100639,0.3378533658418278,483
554,555,2.3313417655181774,4.770311177147537,0.924919877894294,0.9866904739687667,456
555,556,2.4474364817540812,4.742632655493184,0.9306654809693184,1.0086233925480954,262
556,557,2.5114148492466732,4.726783387630937,0.9416622729115894,1.0134758684680718,38
