,finalrank,total_pd,UtilEgypt,UtilSudan,UtilEthiopia,policy name
332,333,-0.11300553079766558,5.723236237070638,0.4914489899164518,0.4672363020235092,53
333,334,-0.11194931695325938,5.725512064960588,0.4913619718114724,0.4650474922385366,59
334,335,-0.1088916715539134,5.731978974701034,0.4911494955653662,0.4587930587441968,370
335,336,-0.1124369587283343,5.724358728592339,0.490980739544471,0.4665820608737874,470
336,337,-0.10562321620606359,5.738710690313093,0.4910784238307675,0.4521324148667379,510
337,338,-0.14221980849419477,5.6536530256867445,0.5008734180205799,0.5273950853032742,544
338,339,-0.11158455022730503,5.726175004189281,0.4908431377175727,0.4649033871037429,480
339,340,-0.1308808712013297,5.6817262124312125,0.4949186228906991,0.5052766936886867,527
340,341,-0.112119495116543,5.7249789927876025,0.4906994002148106,0.4662431360081853,116
341,342,-0.06643096823894841,5.802675238049036,0.5030506386142221,0.376195652347341,234
342,343,-0.15105127811140065,5.630888944006667,0.5069484770595665,0.5440841079443653,270
343,344,-0.11199644885166211,5.725181106409924,0.4904403795759904,0.4663000430246846,247
344,345,-0.10791770798653844,5.733826498039905,0.4902184509916179,0.4578765799790755,239
345,346,-0.06792683431298237,5.800921908047785,0.5019080119222415,0.379091609040572,400
346,347,-0.061009449448651464,5.809220362208988,0.505213379812252,0.3674877869893575,57
347,348,-0.10069334899716476,5.74844404174717,0.4908075075022682,0.442669979761159,123
348,349,-0.06485971712078671,5.80473612607699,0.5032471230858879,0.3739382798477204,115
349,350,-0.10587993845160071,5.738001586543978,0.4900171719618817,0.4539027705047367,77
350,351,-0.14983947206660775,5.633599893890817,0.5053551502357847,0.5429664848839968,469
351,352,-0.13364678992552115,5.67443458630193,0.4950686772655105,0.5124182654431577,445
352,353,-0.09703470178792217,5.755396803107795,0.4907516015492839,0.4357731243535194,460
353,354,-0.06663005038193319,5.802760158931847,0.5016584477574372,0.3775029223213126,458
354,355,-0.09437547181934232,5.760319415319601,0.4910745719681265,0.4305275417228703,221
355,356,-0.1379022726187853,5.66365175104926,0.4968462728548891,0.521423505106448,359
356,357,-0.13461467874805824,5.671801902964053,0.4950759498803931,0.5150436761661519,83
357,358,-0.13958960078729113,5.659328403793851,0.4976578774938986,0.5249352477228486,542
358,359,-0.09508379195085666,5.7589972183993305,0.4905513868184341,0.4323729237928341,504
359,360,-0.13388512068628697,5.67352265531473,0.4945717143161285,0.513827159379741,191
360,361,-0.06397201957741801,5.806187865342895,0.5022565955308821,0.3734770681368219,216
361,362,-0.14648321024160124,5.641763276593942,0.5021091649566414,0.5380490874600149,317
362,363,-0.06476213046979018,5.805379513123376,0.5013103664705036,0.3752316494167187,223
363,364,-0.14633149590019598,5.6418646683834766,0.5015651256378497,0.5384917349892713,437
364,365,-0.06518183204541646,5.804990281490533,0.5006152314451593,0.3763160160749068,531
365,366,-0.06439024062058774,5.806016374156052,0.5007817306946045,0.3751234241599405,272
366,367,-0.1344231581719014,5.671626728002667,0.4938078564779717,0.5164869445299591,319
367,368,-0.1510217522890488,5.629453673779358,0.5047327142561794,0.5477351409750609,196
368,369,-0.06172866647159314,5.80943241040833,0.5012479746481805,0.3712411439540879,493
369,370,-0.06603380549613232,5.804193518852367,0.4991230370441001,0.3786049731141308,316
370,371,-0.1438650717723459,5.64739501306064,0.4986547083136646,0.5358718076362936,425
371,372,-0.09528442962729611,5.758444652793181,0.4880762568240475,0.4354006193933691,451
372,373,-0.13060896927000254,5.680522975780413,0.4911266953955748,0.5102718578346096,133
373,374,-0.10445872436959724,5.740253394201682,0.4866067270339121,0.4550614077750045,80
374,375,-0.1285329662382959,5.685553203820839,0.4902112133574347,0.506157111832325,82
375,376,-0.09157586325097163,5.765267765436189,0.48864451365181,0.4280092499225985,75
376,377,-0.1425478604471244,5.65056498234756,0.4974832970356664,0.5338732496273719,224
377,378,-0.10265079158366985,5.743911486261631,0.4864417839065951,0.4515682588423706,519
378,379,-0.13135410189961658,5.678477972880442,0.4910571486952956,0.5123864074348603,132
379,380,-0.09990640132225981,5.749416781992761,0.4866162016723396,0.4458885453454965,222
380,381,-0.10764495358755626,5.733370971555338,0.4857706185780238,0.4627799388772363,539
381,382,-0.09655670381769706,5.755903977467968,0.4866659487888104,0.4393516027538198,235
382,383,-0.09972692271513146,5.749694293522858,0.4861314183492464,0.446095817138492,176
383,384,-0.12945975583582325,5.68287620394765,0.4897901215371077,0.5092552035258411,87
384,385,-0.14158846152030116,5.652574140182726,0.4962042987532693,0.5331430900746036,275
385,386,-0.09526131126300175,5.758366845031136,0.4867952325093048,0.4367594514701557,208
386,387,-0.13373196406997379,5.672295249225259,0.4916464077767513,0.5179798720085881,556
387,388,-0.10412248729238445,5.740655179413882,0.4852456083364452,0.45602074126027,375
388,389,-0.10079130676609933,5.747440060417343,0.4852911165480327,0.4491903520452223,291
389,390,-0.13310467253537628,5.673596826198582,0.4909030432482517,0.5174216595637636,553
390,391,-0.09445558493019361,5.759829682985441,0.4863307406190238,0.435761105406132,450
391,392,-0.1283921719317558,5.685085858878522,0.4886207393173435,0.5082149308147326,185
392,393,-0.12817401842079015,5.68560177796346,0.4885044726351337,0.5078152784120048,554
393,394,-0.1381787723891724,5.660654792613869,0.4932490994262091,0.5280176369705202,440
394,395,-0.10395171468022546,5.740829143422377,0.4844475324828194,0.4566448531054016,427
395,396,-0.12881241713943237,5.683780449534068,0.4882819254788382,0.5098591539976915,101
396,397,-0.09700085882967462,5.754810425698132,0.484801430869225,0.4423096724432402,74
397,398,-0.09997281402915899,5.7488888961253215,0.4842681057748149,0.4487645271104604,509
398,399,-0.099734360486378,5.74936636093243,0.4842803958252022,0.4482747722529664,27
399,400,-0.09731277540339645,5.754178925448989,0.484611230985929,0.4431313725756791,142
400,401,-0.09615120864201136,5.756427315002896,0.4846713725550654,0.4408228414526358,206
401,402,-0.06405413574526542,5.807588596248906,0.4961958997454074,0.3781370330162845,412
402,403,-0.09018260150040831,5.767625867161742,0.4858540006201123,0.428441661228744,511
403,404,-0.05838051602677955,5.814452178265653,0.4989021380556217,0.3685672126893235,372
404,405,-0.05978322538094257,5.812838734902203,0.498111620023448,0.3709711740849463,459
405,406,-0.08764967245928874,5.772140480948468,0.4861721246040515,0.4236089234580782,535
406,407,-0.13362678722282564,5.671372262664381,0.4896397351804536,0.5209095311657629,550
407,408,-0.13030189594025446,5.679573383604416,0.4879650248245248,0.5143831205816576,398
408,409,-0.08863298507142821,5.770377089939291,0.4854982403960762,0.4260461986752314,452
409,410,-0.13218535217956306,5.6747899551333285,0.4886449996005375,0.5184865742767323,549
410,411,-0.10179772919195706,5.744916340871563,0.4828785033819811,0.454126684757053,297
411,412,-0.05909052253467695,5.813908642216123,0.4975052250803529,0.3705076617141227,457
412,413,-0.10103879589369565,5.74644057666296,0.4827612139720438,0.452719738375594,466
413,414,-0.09429553529002348,5.759828164561795,0.4836404668777808,0.4384528975710224,283
414,415,-0.09076454922848709,5.766466270818375,0.4843667304582963,0.431088527733926,189
415,416,-0.12719621651679502,5.686844976214547,0.4860465124725472,0.5090300403235032,219
416,417,-0.09499693643743383,5.758452378375259,0.483326558077673,0.4401425925576643,250
417,418,-0.22703174200709922,5.41237880835911,0.6300659542206848,0.6394767664308038,203
418,419,-0.1272640676497431,5.686440040334231,0.4856528078214411,0.5098286808549256,260
419,420,-0.1302665693549745,5.678900075390244,0.4866829003944691,0.5163385532258861,300
420,421,-0.12699826847331183,5.686920663244192,0.4852519315607021,0.5097489342057039,361
421,422,-0.1324782779964695,5.673277613570988,0.4875417094547186,0.5211022059848917,171
422,423,-0.061439040066265216,5.811474438918402,0.4947638353535407,0.3756832547386559,278
423,424,-0.05945835086839416,5.813993385734755,0.4953004580333082,0.3726276852425347,471
424,425,-0.09715377710910252,5.7539529658537445,0.4813994891686368,0.4465690739882171,341
425,426,-0.08657677401517005,5.7739147808095455,0.4834495835601335,0.4245571646409193,290
426,427,-0.09866033787175606,5.7508194275865,0.4807349096314419,0.4503671917926551,495
427,428,-0.06181227896242595,5.811254202600907,0.493520368687726,0.3771469577219661,177
428,429,-0.13433019020048134,5.668128099921797,0.4877304167733251,0.5260630123154749,174
429,430,-0.0964814950284892,5.755173754499615,0.4808408553380799,0.4459069191729037,435
430,431,-0.12518899325323807,5.690609359751212,0.4832921296412147,0.5080200396181715,263
431,432,-0.05695185418540483,5.817276109835317,0.4953326621510062,0.3693127570242744,355
432,433,-0.12823401295450984,5.683029853460334,0.484327279958449,0.5145643955918167,188
433,434,-0.09607968641612315,5.7558156799316,0.4800487265799419,0.446057122499056,387
434,435,-0.09612422106646497,5.755724415241263,0.4800298825799491,0.4461672311893852,21
435,436,-0.129767761181343,5.6790179124491305,0.4846687763993916,0.5182348401620753,325
436,437,-0.12382697233544186,5.693461495098864,0.4819951135420448,0.5064649203696885,331
437,438,-0.12679273143492664,5.6861434174774335,0.4830118499125632,0.5127662616206026,236
438,439,-0.05461483692922867,5.8202867741343205,0.4953386780579859,0.3662960768182913,541
439,440,-0.12412500446131262,5.692585780197793,0.4818409171965533,0.5074948316162521,526
440,441,-0.12459629040617526,5.691344247444288,0.4818555511443285,0.5087217304219813,381
441,442,-0.08322062354929831,5.77971503562126,0.4823642590557939,0.4198422343335452,91
442,443,-0.059045710446566445,5.815163802879367,0.4927412263915086,0.3740164997397226,218
443,444,-0.09468794726781164,5.758392337182087,0.4792459322319238,0.4442832595965869,533
444,445,-0.13174716662544586,5.673489414450525,0.4847307411113823,0.5237013734486909,105
445,446,-0.12304177140978619,5.694925516180177,0.4809531196783624,0.5060428931520581,348
446,447,-0.09520975575697803,5.757300728958282,0.4788759254181859,0.445744874634129,264
447,448,-0.12352259462125192,5.693660515431999,0.4809564655999262,0.5073045479786726,402
448,449,-0.13003631896391435,5.6775026071226495,0.4835026919894429,0.5209162298985057,259
449,450,-0.09488030637433705,5.757859629151249,0.4784246953134322,0.4456372045459162,438
450,451,-0.08701291788036876,5.772912907486185,0.4802275963012705,0.4287810252231422,315
451,452,-0.06026103399687199,5.8138897278073625,0.4911345127565963,0.3768972884466395,447
452,453,-0.05606206755112867,5.81901893151075,0.4930827588264955,0.3698198386733525,416
453,454,-0.09423827474006963,5.759066818909865,0.478164185563866,0.4446905245368664,367
454,455,-0.05429237074489642,5.821108954816603,0.4938411380446365,0.3669714361493569,496
455,456,-0.089606175386357,5.76804948444962,0.4791388578644661,0.4347331866965122,513
456,457,-0.12881968072333083,5.680124141416733,0.4823226787747529,0.519474708819113,112
457,458,-0.12962442368690844,5.678062598240665,0.4826140651970985,0.5212448655728352,197
458,459,-0.055860878238499466,5.819447185294739,0.4924283437679713,0.3700459999478891,327
459,460,-0.059451203841366373,5.815109321208789,0.4905762544888694,0.3762359533129406,266
460,461,-0.05055338216684787,5.825458280336387,0.4951358699554593,0.3613273787187518,362
461,462,-0.08751776603284193,5.771867276917324,0.4789143750596988,0.4311398770335755,298
462,463,-0.05340968279201097,5.822392484446032,0.4932719419297008,0.3662571026348641,302
463,464,-0.12782585258830484,5.682228259687818,0.4813252940595591,0.5183679752632224,312
464,465,-0.12074550964851323,5.6994915792011644,0.4784762527906684,0.5039536970187667,547
465,466,-0.12683305823700597,5.684494148601914,0.4805958553468911,0.5168315250617932,545
466,467,-0.12231446898848686,5.695483970469077,0.4786620396675934,0.5077755188739276,286
467,468,-0.08941913383067597,5.768175090854237,0.4775124424198619,0.4362339957364985,414
468,469,-0.05301879583739363,5.823074411534191,0.4925943542015121,0.3662527632748947,482
469,470,-0.05683920772714446,5.81867001749493,0.4903140432793172,0.3729374682363504,534
470,471,-0.054454703128748304,5.821504562885833,0.4915285599636269,0.368888406161139,442
471,472,-0.12153461756438955,5.697121021263738,0.4779647247601762,0.5068357829866836,238
472,473,-0.1254925062072455,5.6873932387202215,0.4794019447345058,0.515126345555871,333
473,474,-0.12171828874579112,5.696504572459432,0.4777496457320134,0.5076673108191523,328
474,475,-0.12569061859230388,5.686727766998937,0.4792178070623202,0.5159759549493405,274
475,476,-0.08977642072942638,5.767199733940498,0.4756189295593935,0.4391028655107066,385
476,477,-0.09233631175034658,5.762145152868247,0.4749864176634436,0.4447899584789065,295
477,478,-0.051865990672030425,5.82502687554844,0.4907859158738913,0.3661087375882664,520
478,479,-0.12168843744639642,5.695721917311136,0.4763753858385152,0.5098242258609459,502
479,480,-0.12093081021882383,5.697497187022812,0.4759933610394267,0.50843098094836,524
480,481,-0.08795876791181038,5.7705339992863305,0.4750506596483306,0.4363368700759363,430
481,482,-0.12029452911887832,5.698955321847251,0.4756325987389361,0.5073336084244102,138
482,483,-0.12028973621575893,5.698890065745947,0.4755086327371198,0.5075228305275316,498
483,484,-0.05308245338868459,5.823846431729724,0.4892789352661086,0.368796162014765,313
484,485,-0.11828940957185745,5.703654047294556,0.474736156258501,0.5035313254575399,516
485,486,-0.12204722622179702,5.694399715883305,0.4758225792275587,0.511699233899733,306
486,487,-0.12306324059987635,5.691801243661583,0.4760557173616586,0.5140645679873569,146
487,488,-0.0934984973983491,5.759405918637831,0.4730714370605409,0.4494441733122261,265
488,489,-0.10535835720028434,5.733770725413814,0.4721476405422318,0.4760031630545508,467
489,490,-0.08642144027698573,5.773226573744457,0.473940353722083,0.4347546015440592,364
490,491,-0.11792206118394528,5.703629351235805,0.4731466965828037,0.5051454811919884,335
491,492,-0.12124834647822806,5.6954886928133615,0.4742222222936238,0.512210613903613,212
492,493,-0.21791556243590138,5.436474812899546,0.5988940014585566,0.646552714652494,462
493,494,-0.049442169566335736,5.828627042629303,0.4888039966104797,0.3644904897708166,419
494,495,-0.04924871825578895,5.828879889175957,0.4887717828339278,0.3642698570007128,500
495,496,-0.05128145795946115,5.826729186592024,0.4870145215502498,0.3681778208683244,461
496,497,-0.04938279330052564,5.828936625535861,0.4879053260867995,0.3650795773879378,441
497,498,-0.0432172387028111,5.835688179243309,0.4908794138938522,0.3553539358734368,267
498,499,-0.09701152773259758,5.750965858576008,0.4691065741413934,0.4618490962931954,326
499,500,-0.08406124284017306,5.777218973179763,0.4715672705097214,0.4331352853211148,339
500,501,-0.11738073069207906,5.703775388600612,0.4711660980783033,0.5069800423316827,377
501,502,-0.052583252659413805,5.825498692204913,0.4849919039792404,0.3714309328264448,376
502,503,-0.04955148092550169,5.829291268998653,0.4856264313937443,0.3670038286182003,540
503,504,-0.08536719549538603,5.774478032987915,0.4698325706397959,0.4376109253828859,47
504,505,-0.04918627354022317,5.829811209979956,0.4854120014560846,0.366698317574556,217
505,506,-0.10139310234456234,5.740202181070186,0.4663307450763788,0.4753886028640328,14
506,507,-0.08345985668494109,5.777699129877338,0.467993041319178,0.4362293578140817,229
507,508,-0.11091943481831934,5.717244886766909,0.4661516741368198,0.4985249681068687,506
508,509,-0.04627184644348851,5.833997805925747,0.4834469878343091,0.3644767352505434,268
509,510,-0.046860192624357,5.83335590057913,0.4830186469475171,0.3655469814839522,186
510,511,-0.11133292120417648,5.71530008118373,0.4647860016752441,0.5018354461516232,323
511,512,-0.037563758896385635,5.843760317692493,0.4864223539649649,0.3517388573531388,487
512,513,-0.03677782030384972,5.844957307897529,0.485524924160202,0.3514392969528666,288
513,514,-0.03627532167205694,5.8459958175965125,0.4840496475632036,0.3518760638508826,474
514,515,-0.04373122932041329,5.838356980158821,0.4786014251362015,0.3649631237155752,454
515,516,-0.07898006784679801,5.784775634926215,0.4619129163069257,0.4352329777774582,508
516,517,-0.22293123039568133,5.416079463175887,0.6050312207245909,0.6608108451101209,394
517,518,-0.0835211854332426,5.775053557586969,0.4583803650013477,0.4484876064222813,338
518,519,-0.08255424311856048,5.776853318859656,0.4580210185511874,0.4470471915997545,244
519,520,-0.22616783554172123,5.404715032758771,0.6118786289804382,0.6653278672713894,332
520,521,-0.22664146438800514,5.4022876755222,0.6119935556670231,0.6676402978213752,515
521,522,-0.22747647431969573,5.399190886593392,0.6136633704981433,0.669067271919063,225
522,523,-0.22754304056207186,5.398970445688089,0.6138299301618737,0.6691211531606356,415
523,524,-0.2280399732213312,5.397340730634883,0.6151009973916934,0.6694798009840228,282
524,525,-0.22728336754661826,5.3993328680101325,0.6125872712440557,0.6700013897564098,475
525,526,-0.2273358248227695,5.39912304953312,0.6126746746620659,0.6701238048154124,342
526,527,-0.0297429919815199,5.856146168016362,0.4753607847096074,0.3504145762846297,393
527,528,-0.22934266423155272,5.392122773265648,0.6173472600957419,0.6724514956492073,178
528,529,-0.03243573260631827,5.853766229787084,0.4723289872690818,0.3558263119544324,104
529,530,-0.02707325825103764,5.859256279672259,0.4752272563545381,0.3474379929838014,473
530,531,-0.0345788879054281,5.851505945060652,0.4708834512932309,0.3595321326567151,468
531,532,-0.22931594695251187,5.391455267427312,0.6163757935735019,0.6740904680097839,401
532,533,-0.23037279748613104,5.3881698555029205,0.6193967942248152,0.6743548792828625,424
533,534,-0.23052199029615203,5.3875441007489,0.619634043510984,0.6747433847507129,472
534,535,-0.23106747318494067,5.385327819902639,0.620598338940188,0.6759953701677696,396
535,536,-0.23174396193810498,5.382732218269569,0.6220005158472184,0.6771887948938101,378
536,537,-0.23048464887997108,5.386106802504776,0.6176969359111256,0.6781177905946961,356
537,538,-0.024191248031884105,5.863804877661359,0.470804498235283,0.3473121531139569,369
538,539,-0.23246324073045288,5.37943741157294,0.6228794136517006,0.6796047037859572,479
539,540,-0.23235558147850788,5.378969915527708,0.6216201486753911,0.6813314648074977,386
540,541,-0.014086801745769631,5.87701115927496,0.4639775071851494,0.3409328625504897,384
541,542,-0.06429110583337576,5.80180436516723,0.4311883691516525,0.4489287946917155,537
542,543,-0.05268061854838139,5.823856291136936,0.4316662817758575,0.4263989560978041,448
543,544,-0.007358223288589223,5.885956047558707,0.4581121156100639,0.3378533658418278,483
544,545,-0.058452214659797774,5.810942810637314,0.4266697369463247,0.4443089814269574,507
545,546,-0.24698353100882017,5.319040129116613,0.6544565162585885,0.7084248836353971,304
546,547,-0.26046314744387933,5.2547534295015135,0.6871870362153142,0.7399810632937709,246
547,548,-0.2729770414977904,5.181662724476683,0.7171362625628778,0.7831225419710368,389
548,549,-0.2984306611500625,4.996178003965377,0.8052162146315163,0.8805273104137061,489
549,550,-0.30027495380628755,4.980150919954117,0.8138883793391793,0.887882229717302,390
550,551,-0.30351684682409014,4.948314788403654,0.8284742931371035,0.9051324474698408,422
551,552,-0.3050718942859651,4.935197774604813,0.837983819302545,0.9087399351032406,141
552,553,-0.30812009843326016,4.90139695805342,0.8531452610933182,0.92737930986386,499
553,554,-0.3089189570132613,4.89429096785612,0.858785828646835,0.9288447325076438,517
554,555,-0.3185526462764758,4.770311177147537,0.924919877894294,0.9866904739687667,456
555,556,-0.3197065309184593,4.742632655493184,0.9306654809693184,1.0086233925480954,262
556,557,-0.3208007642057526,4.726783387630937,0.9416622729115894,1.0134758684680718,38
