,egypt_irr,egypt_90,egypt_low_had,sudan_irr,sudan_90,ethiopia_hydro,egy_all,sud_all,eth_all,efficiency,pol_efficiency,policy_name,totdis5_2,rank5_td2,totdis5_4,rank5_td4,totdis5_6,rank5_td6,totdis6_1,rank6_td1,totdis6_3,rank6_td3,totdis6_5,rank6_td5,totdis7_1,rank7_td1,totdis7_2,rank7_td2,totdis7_4,rank7_td4,totdis8_1,rank8_td1,totdis8_2,rank8_td2,totdis8_3,rank8_td3,totdis9_1,rank9_td1,totdis9_2,rank9_td2
458,4.453883731996621,0.6444421127669001,0.4625,0.086819751565624,0.0,11.113804278839105,5.296885435789594,0.4579247208032664,0.344592862094071,0.9128216430372775,0.9128216430372775,458,0.44717160666377165,258.0,0.47750402316581986,271.0,0.5656640551443827,344.0,0.5045029153388785,270.0,0.5163274911996568,294.0,0.5853033934566043,366.0,0.5575011290607199,294.0,0.5288986931151741,285.0,0.6173840399131878,375.0,0.5575011290607199,294.0,0.5288986931151741,285.0,0.660095459179169,380.0,0.7014221446243433,380.0,0.7115273822158489,391.0
459,4.4470539625469465,0.5058755966299842,0.4208333333333333,0.1241151827881992,0.0,10.955014119629348,5.322364142387944,0.4560820532318056,0.3396694394692324,0.9156221271497905,0.9156221271497905,459,0.44833146747258656,262.0,0.4857531648807698,299.0,0.578644327849275,377.0,0.505915747408016,274.0,0.5243372627920934,316.0,0.5981830284351656,390.0,0.5636039002973715,309.0,0.5345047086777206,300.0,0.629916945271649,397.0,0.5636039002973715,309.0,0.5345047086777206,300.0,0.6721218332089,406.0,0.7119628837531352,405.0,0.7229677842269747,412.0
460,4.546602524438464,1.0176011546461383,0.1875,0.0077104439843171,0.0,13.227066734839978,5.416539399925732,0.4618578833579277,0.4101163444047881,0.9411234713138595,0.9411234713138595,460,0.37625045362145676,88.0,0.4459468478482507,220.0,0.5657657247522715,347.0,0.4339788480460867,101.0,0.4792357842942142,223.0,0.5787136270155814,346.0,0.5087721988163377,200.0,0.47805511198328365,190.0,0.6047370860973534,349.0,0.5087721988163377,200.0,0.47805511198328365,190.0,0.6422493857300171,348.0,0.6744440044592733,324.0,0.6893791260766987,345.0
461,4.182241672093917,1.0101468081139997,0.3041666666666666,0.0827431058768872,0.0,11.170115761987487,5.4811087311986615,0.458126585397544,0.3463388470565567,0.9406835583613161,0.9406835583613161,461,0.4497405669105653,269.0,0.5261544662935457,386.0,0.6444598914456076,465.0,0.5065850966488282,277.0,0.5614510804782189,395.0,0.6616174109980545,470.0,0.5888805723452623,374.0,0.5577795564177277,356.0,0.6900184053458112,473.0,0.5888805723452623,374.0,0.5577795564177277,356.0,0.7283496206834051,474.0,0.75925541358798,469.0,0.775140742784145,476.0
462,8.521918493371171,2.352417879075387,0.6041666666666666,0.577329051737671,0.0,15.120493864765203,3.942057456964703,0.4342657044560019,0.4688236472776481,0.7251127458085194,0.7251127458085194,462,1.47240165401944,527.0,1.3636231490704613,527.0,1.2707823128805702,528.0,1.4845405903681876,527.0,1.3708965592692792,527.0,1.272319604512957,527.0,1.4130119921620232,527.0,1.4171417905194037,527.0,1.2801116015191052,527.0,1.4130119921620232,527.0,1.4171417905194037,527.0,1.2940455652803435,527.0,1.336352024231628,527.0,1.3139268924491387,527.0
463,5.267908175218354,1.4236517743759596,0.1541666666666666,0.0,0.0,14.316376002226257,5.187297016708912,0.4622430308354814,0.4438912956938747,0.9119279367879882,0.9119279367879882,463,0.390976855656546,124.0,0.3900162270658259,84.0,0.46398328554289797,109.0,0.4420635559931396,127.0,0.42271763311559496,95.0,0.475266547268407,124.0,0.46856336877688126,99.0,0.4439476988715365,97.0,0.5024490360625774,138.0,0.46856336877688126,99.0,0.4439476988715365,97.0,0.5431496652944414,142.0,0.5881580184785052,137.0,0.5946006430450032,147.0
464,5.334170082873445,1.4464079462159132,0.1833333333333333,0.0,0.0,14.52083049923518,5.148914562073304,0.4622430308354814,0.4502305795722541,0.9071324347217822,0.9071324347217822,464,0.40596426536933766,161.0,0.39287770144343126,95.0,0.4558693540906431,51.0,0.4544928383631407,160.0,0.4244161629681378,102.0,0.4664904294979746,69.0,0.47207444895172285,110.0,0.4491659185783701,115.0,0.49334443090450186,93.0,0.47207444895172285,110.0,0.4491659185783701,115.0,0.5339886737550446,107.0,0.580857148846758,116.0,0.5855603258986537,121.0
465,4.93695288072035,1.376542770363718,0.3833333333333333,0.0895671536247713,0.0,14.974330036774674,5.172763920178889,0.4577887267397834,0.4642917146865928,0.9121394056388664,0.9121394056388664,465,0.3820192203124107,103.0,0.37767752275165967,26.0,0.450843678870077,21.0,0.4305282195101807,95.0,0.4075242011549998,33.0,0.45903805824871313,19.0,0.45246242331015285,40.0,0.4289659418694714,51.0,0.4838913576128103,21.0,0.45246242331015285,40.0,0.4289659418694714,51.0,0.5230348798082328,27.0,0.5674513144217788,24.0,0.5735519890548697,44.0
466,3.742766121457843,0.9353628895766738,0.5541666666666667,0.0,0.0,13.980538455300202,5.502206954070876,0.4622430308354814,0.4334783696974859,0.9574982100365499,0.9574982100365499,466,0.3723735551270539,81.0,0.4663982746938447,256.0,0.6002588715627344,412.0,0.42723444021898527,83.0,0.4954000288502085,256.0,0.6101022967947436,408.0,0.5158874370953832,218.0,0.4848092892241822,206.0,0.6325486800170823,400.0,0.5158874370953832,218.0,0.4848092892241822,206.0,0.666326238141503,394.0,0.6920205028956123,360.0,0.7098206541534151,386.0
467,6.906367742132505,1.4946235816131863,0.0,1.5464223194682585,0.5497406595727554,12.711105964733584,4.747416735338171,0.3909262713149123,0.3941185461677118,0.8279745786946922,0.8279745786946922,467,0.7512623479947023,485.0,0.6859041470952162,488.0,0.6636656547515295,479.0,0.7773271931088545,483.0,0.7030780918964344,487.0,0.669571896574695,474.0,0.7467687880861724,482.0,0.7388326668123685,484.0,0.6871534998492268,471.0,0.7467687880861724,482.0,0.7388326668123685,484.0,0.7155508920551347,463.0,0.7619276098365222,472.0,0.7535438047708783,458.0
