,egypt_irr,egypt_90,egypt_low_had,sudan_irr,sudan_90,ethiopia_hydro,EgyptIncome,SudanIncome,EthiopiaUtility,pol_efficiency,poa_egypt,poa_sudan,poa_ethiopia,policy_name,total gains,ss_pi_Egypt,ss_pi_Sudan,ss_pi_Ethiopia,ss_fairness,dif_Egypt,dif_Sudan,dif_Ethiopia,totaldist,pd_egypt,pd_sudan,pd_ethiopia,avg_pd,rank_totaldist,rank_PI,rank_PD,Total Policy Efficiency,"Policy Efficiency, Egypt","Policy Efficiency, Sudan","Policy Efficiency, Ethiopia"
272,4.519102583,0.56795561,0.4375,0.124114335,0,11.01856904,5.806016374,0.500781731,0.375123424,0.910740219,0.898371132,0.986671652,0.728196708,272,0.632045422,1.076302716,0.06305879,-0.139361506,1.954025356,-0.469586374,0.170826269,0.298684576,0.582155867,-0.008614043,-0.085204248,-0.099352431,-0.064390241,507,507,507,0.910740219,0.898371132,0.986671652,0.728196708
273,4.768849774,1.323315701,0.391666667,0.108365749,0,14.92918597,5.681938208,0.49671219,0.503271131,0.91976655,0.887885847,0.988353007,0.986642098,273,0.632045422,0.879990612,0.056620106,0.063389282,1.420293566,-0.345508208,0.17489581,0.170536869,0.423139799,0.013035146,-0.077709367,-0.328683926,-0.131119383,269,269,278,0.91976655,0.887885847,0.988353007,0.986642098
274,5.177529099,1.354873562,0.283333333,0.589978325,0.119295981,15.05962062,5.686727767,0.479217807,0.515975955,0.904957263,0.874326264,0.938189733,0.995262281,274,0.632045422,0.887568484,0.02894111,0.083490406,1.442268083,-0.350297767,0.192390193,0.157832045,0.429689965,0.012181932,-0.044040114,-0.345213674,-0.125690619,288,288,316,0.904957263,0.874326264,0.938189733,0.995262281
275,6.105391196,1.605027355,0.083333333,0.568438604,0,15.0630555,5.65257414,0.496204299,0.53314309,0.876017524,0.84128293,0.940379114,0.995489286,275,0.632045422,0.833531819,0.055816539,0.110651642,1.302154193,-0.31614414,0.175403701,0.14066491,0.387943543,0.018297674,-0.076765354,-0.366297705,-0.141588462,167,167,193,0.876017524,0.84128293,0.940379114,0.995489286
276,5.625987907,1.498724011,0.045833333,0,0,14.0176516,5.687264535,0.512640823,0.482016172,0.901689795,0.871251622,1,0.926400489,276,0.632045422,0.888417739,0.081821828,0.029760434,1.444264373,-0.350834535,0.158967177,0.191791828,0.430278444,0.012086402,-0.106366524,-0.299081608,-0.131120577,289,289,277,0.901689795,0.871251622,1,0.926400489
277,8.00704431,2.06894776,0.004166667,0.509375883,0.090927409,15.06047014,5.546795675,0.549055623,0.586070231,0.796768891,0.750857552,0.946407932,0.995318425,277,0.632045422,0.666172857,0.139436042,0.194391101,0.868662555,-0.210365675,0.122552377,0.087737769,0.258787013,0.037716808,-0.165634627,-0.423526427,-0.183814749,41,41,52,0.796768891,0.750857552,0.946407932,0.995318425
278,4.355299576,0.704779352,0.416666667,0.124102858,0,11.16924762,5.811474439,0.494763835,0.375683255,0.921818848,0.910154104,0.986672877,0.738154775,278,0.632045422,1.084938273,0.053537488,-0.138475762,1.973853554,-0.475044439,0.176844165,0.298124745,0.588064147,-0.00954514,-0.074077434,-0.100694546,-0.06143904,513,513,514,0.921818848,0.910154104,0.986672877,0.738154775
279,4.526886547,0.855386832,0.491666667,0.006926565,0,13.11642145,5.73415028,0.504008093,0.443763156,0.916447569,0.892811366,0.999251462,0.866839867,279,0.632045422,0.962598713,0.068163427,-0.030762141,1.641599769,-0.39772028,0.167599907,0.230044844,0.489072367,0.003810995,-0.091060231,-0.238661444,-0.108636893,409,409,412,0.916447569,0.892811366,0.999251462,0.866839867
280,4.976941026,0.878239825,0.4875,0.005568592,0,12.78888322,5.719421779,0.517930887,0.444568864,0.891942958,0.866706835,0.999398171,0.845193476,280,0.632045422,0.939295797,0.09019158,-0.029487378,1.58453867,-0.382991779,0.153677113,0.229239136,0.472069846,0.006395982,-0.115493955,-0.240041246,-0.116379739,378,378,381,0.891942958,0.866706835,0.999398171,0.845193476
281,5.459124893,0.630152016,0.3875,0.011897532,0,11.98537564,5.726474463,0.529340334,0.426106732,0.872121025,0.848490728,0.998714607,0.792091156,281,0.632045422,0.950454306,0.108243206,-0.058697512,1.622764369,-0.390044463,0.142267666,0.247701268,0.48345702,0.005156513,-0.134558675,-0.207114147,-0.112172103,395,395,394,0.872121025,0.848490728,0.998714607,0.792091156
282,10.13274041,2.944273769,0.133333333,0.662393194,0.140792451,15.10444338,5.397340731,0.615100997,0.669479801,0.699537096,0.641465939,0.930865296,0.998224534,282,0.632045422,0.42971051,0.243930707,0.326358783,0.279258221,-0.060910731,0.056507003,0.004328199,0.083197907,0.066451682,-0.255223123,-0.495348479,-0.228039973,11,11,22,0.699537096,0.641465939,0.930865296,0.998224534
283,3.962463243,0.955734614,0.404166667,0,0,13.51534549,5.759828165,0.483640467,0.438452898,0.955757489,0.935276996,1,0.893204014,283,0.632045422,1.003225358,0.035938487,-0.039163844,1.744072604,-0.423398165,0.187967533,0.235355102,0.51960545,-0.000664094,-0.052781909,-0.229440604,-0.094295535,455,455,462,0.955757489,0.935276996,1,0.893204014
284,5.388465548,0.742262787,0.333333333,0.011900111,0,11.91549992,5.737284904,0.524715329,0.419921296,0.879807926,0.85758525,0.998714329,0.787473199,284,0.632045422,0.967558204,0.100925687,-0.068483891,1.667243871,-0.400854904,0.146892671,0.253886704,0.496709743,0.003262553,-0.126930405,-0.195434946,-0.1063676,419,419,417,0.879807926,0.85758525,0.998714329,0.787473199
285,5.491452874,0.719406931,0.3625,0.011899816,0,11.90620713,5.729395442,0.529281174,0.423244913,0.87221829,0.849018206,0.99871436,0.786859056,285,0.632045422,0.955075777,0.108149605,-0.063225382,1.635660682,-0.392965442,0.142326826,0.250563087,0.487299318,0.00464406,-0.134461941,-0.201752957,-0.110523613,406,406,407,0.87221829,0.849018206,0.99871436,0.786859056
286,4.814609138,1.290190751,0.345833333,0.455797476,0.058919483,15.05446213,5.69548397,0.47866204,0.507775519,0.919257088,0.889509595,0.951909438,0.994921366,286,0.632045422,0.901422241,0.028061794,0.070515965,1.477311442,-0.35905397,0.19294596,0.166032481,0.440130301,0.01062581,-0.042930164,-0.334639053,-0.122314469,314,314,343,0.919257088,0.889509595,0.951909438,0.994921366
287,6.793616175,1.754406838,0.0625,0.097435171,0,15.01155308,5.594416893,0.539011301,0.548493335,0.848589734,0.806558024,0.989521655,0.992085587,287,0.632045422,0.741517471,0.12354427,0.13493826,1.060631208,-0.257986893,0.132596699,0.125314665,0.31597925,0.028883476,-0.150086465,-0.384032625,-0.168411871,61,61,70,0.848589734,0.806558024,0.989521655,0.992085587
288,3.906737689,0.5829614,0.408333333,0.069624508,0,10.7101781,5.844957308,0.485524924,0.351439297,0.944908757,0.938327043,0.992501248,0.707815725,288,0.632045422,1.137913689,0.038920008,-0.176833698,2.115265041,-0.508527308,0.186083076,0.322368703,0.630197203,-0.015218966,-0.056458325,-0.038656169,-0.03677782,546,546,549,0.944908757,0.938327043,0.992501248,0.707815725
289,4.392852799,1.136485693,0.65,0,0,14.42292872,5.689641154,0.50434955,0.487930825,0.916513157,0.885944662,1,0.9531845,289,0.632045422,0.892177942,0.068703668,0.03911839,1.45259893,-0.353211154,0.16725845,0.185877175,0.432763021,0.011663644,-0.091675605,-0.307578078,-0.12919668,296,296,293,0.916513157,0.885944662,1,0.9531845
290,4.314509886,1.147510821,0.154166667,0.006184789,0,13.0834248,5.773914781,0.483449584,0.424557165,0.955495774,0.937307638,0.999331598,0.86465918,290,0.632045422,1.025512706,0.035636478,-0.061149183,1.804185331,-0.437484781,0.188158416,0.249250835,0.537515118,-0.003102173,-0.052407913,-0.204220237,-0.086576774,482,482,483,0.955495774,0.937307638,0.999331598,0.86465918
291,4.330169146,1.180983426,0.220833333,0,0,13.79923204,5.74744006,0.485291117,0.449190352,0.952506614,0.930091053,1,0.911965547,291,0.632045422,0.983625336,0.038550086,-0.022175422,1.69196187,-0.41101006,0.186316883,0.224617648,0.504079695,0.001489888,-0.056003738,-0.24786007,-0.100791307,427,427,433,0.952506614,0.930091053,1,0.911965547
292,4.748665609,1.237080025,0.579166667,0.078192982,0,14.91820305,5.664853011,0.506215271,0.510853247,0.905448718,0.871436044,0.991582283,0.985916258,292,0.632045422,0.852959016,0.071655546,0.075385438,1.350038717,-0.328423011,0.165392729,0.162954753,0.402207261,0.01609046,-0.09502335,-0.338647641,-0.13919351,197,197,209,0.905448718,0.871436044,0.991582283,0.985916258
293,6.444803483,1.672599048,0.079166667,0.282237868,0,15.0420626,5.620995386,0.520001078,0.540925065,0.862211455,0.823398427,0.9699463,0.994101905,293,0.632045422,0.783569027,0.093466965,0.122964009,1.170583137,-0.284565386,0.151606922,0.132882935,0.34874058,0.024018471,-0.119015288,-0.375414411,-0.156803743,91,91,104,0.862211455,0.823398427,0.9699463,0.994101905
294,6.124897243,1.635576259,0.091666667,0.255125629,0,15.04635283,5.636705983,0.512991994,0.532223553,0.876557993,0.839438825,0.972794037,0.994385438,294,0.632045422,0.808425779,0.082377438,0.109196783,1.234981777,-0.300275983,0.158616006,0.141584447,0.36792779,0.021164332,-0.106978265,-0.36520284,-0.150338924,130,130,139,0.876557993,0.839438825,0.972794037,0.994385438
295,3.619832619,0.953335598,0.445833333,0,0,13.96048873,5.762145153,0.474986418,0.444789958,0.973170981,0.952700429,1,0.922622701,295,0.632045422,1.006891215,0.022246355,-0.02913757,1.751651271,-0.425715153,0.196621582,0.229018042,0.521864639,-0.001065932,-0.035524,-0.240419003,-0.092336312,460,460,466,0.973170981,0.952700429,1,0.922622701
296,5.742761439,0.65838168,0.379166667,0.011904514,0,11.76170298,5.718584104,0.538190894,0.425146531,0.857778329,0.833386764,0.998713853,0.777309046,296,0.632045422,0.937970458,0.12224625,-0.060216708,1.594557776,-0.382154104,0.133417106,0.248661469,0.475052007,0.006543402,-0.148790875,-0.2053234,-0.115856957,385,385,386,0.857778329,0.833386764,0.998713853,0.777309046
297,3.806959914,0.872503852,0.516666667,0,0,14.0205803,5.744916341,0.482878503,0.454126685,0.957265637,0.934327634,1,0.926594042,297,0.632045422,0.979632396,0.034732935,-0.01436533,1.680748543,-0.408486341,0.188729497,0.219681315,0.500739247,0.001929838,-0.051287235,-0.256035791,-0.101797729,423,423,430,0.957265637,0.934327634,1,0.926594042
298,4.128344684,1.07680499,0.183333333,0.005964799,0,13.41241887,5.771867277,0.478914375,0.431139877,0.964567038,0.945870691,0.999355365,0.886401785,298,0.632045422,1.022273217,0.028461031,-0.050734248,1.793856003,-0.435437277,0.192693625,0.242668123,0.534438278,-0.002748535,-0.043434435,-0.216370329,-0.087517766,475,475,481,0.964567038,0.945870691,0.999355365,0.886401785
299,5.181923255,1.405790076,0.054166667,0,0,13.36169382,5.729293267,0.502371814,0.450256448,0.920121284,0.895631059,1,0.883049461,299,0.632045422,0.954914119,0.065574563,-0.020488682,1.620065902,-0.392863267,0.169236186,0.223551552,0.482656948,0.004661977,-0.088099715,-0.249640952,-0.11102623,394,394,403,0.920121284,0.895631059,1,0.883049461
300,5.229187631,1.393912082,0.275,0.457431479,0.069523324,15.05338515,5.678900075,0.4866829,0.516338553,0.903947322,0.872148353,0.951741197,0.994850191,300,0.632045422,0.875183786,0.040752118,0.084064096,1.409267097,-0.342470075,0.1849251,0.157469447,0.419856728,0.013577105,-0.058703317,-0.345673497,-0.130266569,253,253,282,0.903947322,0.872148353,0.951741197,0.994850191
301,9.04691976,2.276372764,0.008333333,0.056147262,0,15.04468542,5.457810216,0.607410352,0.616700961,0.756400815,0.70138009,0.993948392,0.994275242,301,0.632045422,0.525383199,0.231762838,0.242853963,0.499237467,-0.121380216,0.064197648,0.057107039,0.148713512,0.054635994,-0.245793229,-0.452159116,-0.214438784,23,23,33,0.756400815,0.70138009,0.993948392,0.994275242
302,4.398307952,0.727131744,0.341666667,0.124114418,0,10.92192346,5.822392484,0.493271942,0.366257103,0.92460572,0.91462079,0.986671644,0.721809582,302,0.632045422,1.10221242,0.051177067,-0.153389488,2.02103647,-0.485962484,0.178336058,0.307550897,0.602121948,-0.011402423,-0.071276995,-0.07754963,-0.053409683,529,529,531,0.92460572,0.91462079,0.986671644,0.721809582
303,6.697825543,1.800673449,0.041666667,0.573646461,0.098710789,15.05550145,5.62350325,0.510201765,0.548216514,0.851503845,0.813535633,0.939849314,0.994990053,303,0.632045422,0.78753688,0.077962837,0.134500283,1.183098857,-0.28707325,0.161406235,0.125591486,0.352471623,0.023561798,-0.102094443,-0.383721593,-0.154084746,101,101,122,0.851503845,0.813535633,0.939849314,0.994990053
304,10.37715208,2.992556549,0.491666667,0.612902371,0,15.10264752,5.319040129,0.654456516,0.708424884,0.661002012,0.597336515,0.935865065,0.998105849,304,0.632045422,0.305826057,0.306197622,0.387976321,0.141967741,0.017389871,0.017151484,-0.034616884,0.042366374,0.082150719,-0.300010026,-0.523091286,-0.246983531,1,1,12,0.661002012,0.597336515,0.935865065,0.998105849
305,6.950551615,1.864265765,0.041666667,0.054170211,0,14.93578508,5.587574939,0.545066381,0.54928021,0.84309712,0.800357433,0.994160859,0.987078221,305,0.632045422,0.730692372,0.133124404,0.136183225,1.032379261,-0.251144939,0.126541619,0.12452779,0.30756094,0.030143338,-0.159528057,-0.384915032,-0.17143325,59,59,65,0.84309712,0.800357433,0.994160859,0.987078221
306,5.049305979,1.365548441,0.270833333,0.578043253,0.121843237,15.06080394,5.694399716,0.475822579,0.511699234,0.91259249,0.882892556,0.939402249,0.995340485,306,0.632045422,0.899706771,0.0235693,0.076723929,1.473639903,-0.357969716,0.195785421,0.162108766,0.439037015,0.01081824,-0.037218871,-0.339741048,-0.122047226,310,310,344,0.91259249,0.882892556,0.939402249,0.995340485
307,4.889911085,1.152452254,0.675,0.193108609,0,15.03758337,5.649304239,0.508689814,0.523927476,0.889918789,0.854138614,0.979339059,0.99380588,307,0.632045422,0.828358297,0.075570681,0.096071022,1.286480147,-0.312874239,0.162918186,0.149880524,0.383271179,0.01888708,-0.099425647,-0.355151208,-0.145229925,155,155,167,0.889918789,0.854138614,0.979339059,0.99380588
308,6.167518079,0.473179484,0.4625,0.011903686,0,11.88768128,5.682755723,0.555581043,0.443584763,0.830929228,0.80224319,0.998713943,0.785634717,308,0.632045422,0.881284056,0.149760332,-0.031044388,1.449220737,-0.346325723,0.116026957,0.230223237,0.431748191,0.012889411,-0.175434429,-0.238355263,-0.133633427,292,292,260,0.830929228,0.80224319,0.998713943,0.785634717
309,5.114448104,1.366917709,0.154166667,0,0,13.75189651,5.712925326,0.504046285,0.464949917,0.917064587,0.890105504,1,0.908837231,309,0.632045422,0.929017339,0.068223854,0.002758807,1.550744644,-0.376495326,0.167561715,0.208858083,0.462003634,0.007540406,-0.091129102,-0.273353995,-0.118980897,360,360,368,0.917064587,0.890105504,1,0.908837231
310,5.563950204,1.450278675,0.208333333,0.003858543,0,14.86557831,5.650892075,0.516146141,0.514883312,0.895192624,0.859441902,0.999582947,0.982438387,310,0.632045422,0.830870515,0.087367819,0.081761666,1.292666869,-0.314462075,0.155461859,0.158924688,0.385112766,0.018600784,-0.112435484,-0.343824141,-0.14588628,157,157,164,0.895192624,0.859441902,0.999582947,0.982438387
311,5.228505939,0.818438933,0.583333333,0.008740864,0,12.53624898,5.704360268,0.530796332,0.446764928,0.870025613,0.843183308,0.999055488,0.828497349,311,0.632045422,0.915466007,0.110546835,-0.026012842,1.52623352,-0.367930268,0.140811668,0.227043072,0.454696783,0.009053221,-0.136932619,-0.243776809,-0.123885402,352,352,328,0.870025613,0.843183308,0.999055488,0.828497349
312,5.301065637,1.386780151,0.258333333,0.592095844,0.120193103,15.05973996,5.68222826,0.481325294,0.518367975,0.900788456,0.869609957,0.937974767,0.995270168,312,0.632045422,0.880449522,0.032275502,0.087274976,1.423841619,-0.34579826,0.190282706,0.155440025,0.424199889,0.012983435,-0.048225793,-0.348235199,-0.127825853,270,270,305,0.900788456,0.869609957,0.937974767,0.995270168
313,4.247802472,0.918145909,0.308333333,0.078819362,0,11.14181806,5.823846432,0.489278935,0.368796162,0.936727288,0.926842847,0.991515138,0.736342006,313,0.632045422,1.104512805,0.044859473,-0.149372277,2.024655139,-0.487416432,0.182329065,0.305011838,0.603200536,-0.011649231,-0.063697685,-0.083900445,-0.053082453,531,531,532,0.936727288,0.926842847,0.991515138,0.736342006
314,5.061180899,1.383196802,0.108333333,0,0,13.63950375,5.722983394,0.50077818,0.458159955,0.923049399,0.89749171,1,0.901409402,314,0.632045422,0.944930859,0.063053172,-0.007984031,1.592545758,-0.386553394,0.17082982,0.215648045,0.474458041,0.005769667,-0.085197762,-0.262585051,-0.114004382,384,384,391,0.923049399,0.89749171,1,0.901409402
315,4.180659386,1.118949496,0.175,0.005869205,0,13.30269766,5.772912907,0.480227596,0.428781025,0.961939292,0.943464766,0.999365693,0.879150515,315,0.632045422,1.023927577,0.030538763,-0.05446634,1.798741495,-0.436482907,0.191380404,0.245026975,0.535893652,-0.002929164,-0.04605024,-0.212059349,-0.087012918,479,479,482,0.961939292,0.943464766,0.999365693,0.879150515
316,4.473863651,0.633671108,0.4375,0.124103619,0,11.15780308,5.804193519,0.499123037,0.378604973,0.913767864,0.901074667,0.986672795,0.737398426,316,0.632045422,1.073418658,0.060434464,-0.133853122,1.944758261,-0.467763519,0.172484963,0.295203027,0.579395029,-0.00830269,-0.082164184,-0.107634543,-0.066033805,500,500,502,0.913767864,0.901074667,0.986672795,0.737398426
317,6.282171484,1.550881815,0.083333333,0.547088609,0.089020691,15.05763879,5.641763277,0.502109165,0.538049087,0.867717743,0.831718484,0.942554096,0.995131306,317,0.632045422,0.816427251,0.06515901,0.118413739,1.257654305,-0.305333277,0.169498835,0.135758913,0.374684864,0.020248957,-0.087622708,-0.37207588,-0.14648321,140,140,159,0.867717743,0.831718484,0.942554096,0.995131306
318,5.450340522,1.376408648,0.133333333,0,0,13.50718226,5.703819308,0.513164644,0.464937577,0.90076938,0.872895771,1,0.892664521,318,0.632045422,0.914610118,0.0826506,0.002739282,1.514950929,-0.367389308,0.158443356,0.208870423,0.451338071,0.009148921,-0.107278716,-0.273334708,-0.123821501,340,340,330,0.90076938,0.872895771,1,0.892664521
319,4.700843032,1.172018457,0.620833333,0.3304348,0.019425547,15.04569933,5.671626728,0.493807856,0.516486945,0.903226213,0.870336484,0.964904177,0.994342249,319,0.632045422,0.863676152,0.052024972,0.084298876,1.378721245,-0.335196728,0.177800144,0.157321055,0.410754978,0.014876926,-0.07228491,-0.345861491,-0.134423158,220,220,246,0.903226213,0.870336484,0.964904177,0.994342249
320,4.913037873,1.348532406,0.404166667,0.077779799,0,14.90876697,5.671819371,0.502919029,0.507183128,0.911423938,0.878265531,0.991626578,0.985292645,320,0.632045422,0.863980945,0.066440349,0.069578706,1.378670975,-0.335389371,0.168688971,0.166624872,0.410738173,0.014842456,-0.089091935,-0.333861911,-0.13603713,219,219,232,0.911423938,0.878265531,0.991626578,0.985292645
321,5.359580328,1.445846442,0.270833333,0.154477015,0,15.03439702,5.658701279,0.505183062,0.518037188,0.899846806,0.865104087,0.983438076,0.993595301,321,0.632045422,0.843225961,0.070022422,0.086751617,1.324977555,-0.322271279,0.166424938,0.155770812,0.394741159,0.01719508,-0.093174268,-0.347819022,-0.14126607,181,181,195,0.899846806,0.865104087,0.983438076,0.993595301
322,5.347289931,1.423588186,0.145833333,0,0,14.01224847,5.693515121,0.509514478,0.478891931,0.9072225,0.877560985,1,0.926043407,322,0.632045422,0.898307196,0.076875435,0.02481737,1.469920741,-0.357085121,0.162093522,0.194916069,0.437922787,0.01097529,-0.100883252,-0.29450889,-0.128138951,309,309,300,0.9072225,0.877560985,1,0.926043407
323,4.448505774,1.217539654,0.425,0.612798496,0.132157932,15.064449,5.715300081,0.464786002,0.501835446,0.930755091,0.90376907,0.935875587,0.99558138,323,0.632045422,0.932774593,0.006107616,0.061117791,1.559578494,-0.378870081,0.206821998,0.171972554,0.464642267,0.007121764,-0.014357149,-0.326763379,-0.111332921,363,363,402,0.930755091,0.90376907,0.935875587,0.99558138
324,5.133587743,1.415114672,0.2875,0.135569292,0,14.99191686,5.670312462,0.500682822,0.510926245,0.909792716,0.87646073,0.98545048,0.990787866,324,0.632045422,0.861596766,0.062902301,0.075500933,1.372598758,-0.333882462,0.170925178,0.162881755,0.408929555,0.015112155,-0.085023533,-0.338742131,-0.136217836,214,214,229,0.909792716,0.87646073,0.98545048,0.990787866
325,5.356967338,1.417776241,0.229166667,0.527554908,0.089587138,15.05679665,5.679017912,0.484668776,0.51823484,0.900843773,0.869172016,0.944548324,0.995075651,325,0.632045422,0.875370224,0.037565442,0.087064335,1.410209116,-0.342587912,0.186939224,0.15557316,0.420137786,0.013556074,-0.054791597,-0.34806776,-0.129767761,257,257,287,0.900843773,0.869172016,0.944548324,0.995075651
326,6.628367717,1.42090592,0.008333333,1.477873837,0.50235028,12.50604413,5.750965859,0.469106574,0.461849096,0.839582468,0.820327303,0.852048937,0.826501167,326,0.632045422,0.989203729,0.012943473,-0.002147203,1.704151616,-0.414535859,0.202501426,0.211958904,0.507713878,0.000875895,-0.023435131,-0.268475347,-0.097011528,434,434,444,0.839582468,0.820327303,0.852048937,0.826501167
327,4.366937104,0.728857111,0.35,0.124114123,0,11.05381448,5.819447185,0.492428344,0.370046,0.926189727,0.915724232,0.986671675,0.730526014,327,0.632045422,1.097552472,0.049842356,-0.147394828,2.007421022,-0.483017185,0.179179656,0.303762,0.598065467,-0.010902081,-0.069685964,-0.08699459,-0.055860878,525,525,527,0.926189727,0.915724232,0.986671675,0.730526014
328,4.776964918,1.302237352,0.370833333,0.476558508,0.066185465,15.04616889,5.696504572,0.477749646,0.507667311,0.918946515,0.889368414,0.94977398,0.994373282,328,0.632045422,0.903037001,0.026618237,0.070344762,1.481586088,-0.360074572,0.193858354,0.166140689,0.441403996,0.010444743,-0.041102376,-0.334497233,-0.121718289,319,319,347,0.918946515,0.889368414,0.94977398,0.994373282
329,4.879347012,1.353050997,0.179166667,0,0,14.20430627,5.710390927,0.497511238,0.474019364,0.929110668,0.901397404,1,0.938736149,329,0.632045422,0.925007502,0.057884331,0.017108167,1.538430934,-0.373960927,0.174096762,0.199788636,0.458336074,0.007987575,-0.079190649,-0.287256966,-0.11948668,356,356,366,0.929110668,0.901397404,1,0.938736149
330,6.493690343,1.749956045,0.083333333,0.087701297,0,15.00636889,5.609512811,0.531903865,0.540504853,0.860834219,0.820403836,0.990563513,0.991742973,330,0.632045422,0.7654017,0.112299135,0.122299165,1.12264676,-0.273082811,0.139704135,0.133303147,0.334456568,0.026114619,-0.138729703,-0.374928832,-0.162514639,75,75,85,0.860834219,0.820403836,0.990563513,0.991742973
331,4.581244319,1.27907293,0.475,0.371411207,0.020023648,15.04849935,5.693461495,0.481995114,0.50646492,0.921270842,0.891141625,0.960637686,0.994527297,331,0.632045422,0.898222351,0.033335266,0.068442382,1.46856919,-0.357031495,0.189612886,0.16734308,0.437525132,0.010984812,-0.049548456,-0.332917273,-0.123826972,307,307,329,0.921270842,0.891141625,0.960637686,0.994527297
332,8.740816798,2.252245965,0.741666667,0.65078466,0.132596808,15.10879486,5.404715033,0.611878629,0.665327867,0.704105299,0.646537067,0.932035718,0.998512116,332,0.632045422,0.441377871,0.238832389,0.31978974,0.305849077,-0.068285033,0.059729371,0.008480133,0.091117266,0.064996594,-0.251300865,-0.492199235,-0.226167836,17,17,29,0.704105299,0.646537067,0.932035718,0.998512116
333,5.192346355,1.418232811,0.258333333,0.571656468,0.113647246,15.05887609,5.687393239,0.479401945,0.515126346,0.906405016,0.875827491,0.940051723,0.995213076,333,0.632045422,0.88862137,0.029232446,0.082146184,1.444862318,-0.350963239,0.192206055,0.158681654,0.430462809,0.012063499,-0.044407297,-0.34413372,-0.125492506,290,290,317,0.906405016,0.875827491,0.940051723,0.995213076
334,4.503959119,1.21341764,0.658333333,0.06300774,0,14.67832276,5.678027598,0.50413838,0.499755552,0.91067268,0.878502138,0.993211473,0.970063016,334,0.632045422,0.873803383,0.068369562,0.057827056,1.404271422,-0.341597598,0.16746962,0.174052448,0.418364969,0.01373285,-0.091295131,-0.323961487,-0.133841256,246,246,255,0.91067268,0.878502138,0.993211473,0.970063016
335,4.534554101,1.270220399,0.458333333,0.514199519,0.087349889,15.05564008,5.703629351,0.473146697,0.505145481,0.924115498,0.895489638,0.945914156,0.994999215,335,0.632045422,0.914309575,0.019335613,0.066354812,1.51106741,-0.367199351,0.198461303,0.168662519,0.450188069,0.00918253,-0.031773859,-0.331174854,-0.117922061,336,336,373,0.924115498,0.895489638,0.945914156,0.994999215
336,5.135044759,1.090246178,0.729166667,0.181209636,0,15.02884131,5.628883538,0.519241172,0.53379682,0.872957336,0.834830482,0.980599796,0.993228134,336,0.632045422,0.796049382,0.092264667,0.11168595,1.202524481,-0.292453538,0.152366828,0.14001118,0.358256686,0.022583442,-0.117725972,-0.367073786,-0.154072106,115,115,123,0.872957336,0.834830482,0.980599796,0.993228134
337,6.165799251,1.723952524,0.0875,0.361345474,0,15.05045578,5.63961437,0.508501813,0.533805346,0.874198859,0.837611555,0.961684019,0.994656594,337,0.632045422,0.813027327,0.075273232,0.111699441,1.247478724,-0.30318437,0.163106187,0.140002654,0.371651899,0.020637711,-0.09909269,-0.367083896,-0.148512959,131,131,151,0.874198859,0.837611555,0.961684019,0.994656594
338,5.938849554,1.280292449,0.075,1.389643068,0.40948956,12.54825568,5.775053558,0.458380365,0.448487606,0.867513846,0.851168313,0.860264655,0.829290849,338,0.632045422,1.027314438,-0.004027157,-0.023287281,1.803247242,-0.438623558,0.213227635,0.225320394,0.537239173,-0.00329875,-0.000583282,-0.246681524,-0.083521185,481,481,487,0.867513846,0.851168313,0.860264655,0.829290849
339,6.151684662,1.548523913,0,1.18146649,0.424317599,12.04926091,5.777218973,0.471567271,0.433135285,0.862542187,0.846607654,0.879941214,0.796313214,339,0.632045422,1.030740482,0.016836701,-0.047577183,1.814491257,-0.440788973,0.200040729,0.240672715,0.540587244,-0.003672333,-0.028530968,-0.219980428,-0.084061243,484,484,486,0.862542187,0.846607654,0.879941214,0.796313214
340,5.786877636,0.650650906,0.458333333,0.011882723,0,12.04819313,5.699769878,0.542866778,0.439284874,0.850392016,0.823492241,0.998716206,0.796242647,340,0.632045422,0.908203252,0.129644269,-0.037847521,1.514539363,-0.363339878,0.128741222,0.234523126,0.451210889,0.009865876,-0.156122609,-0.230899991,-0.125718908,339,339,315,0.850392016,0.823492241,0.998716206,0.796242647
341,4.169249416,1.137369643,0.233333333,0,0,13.82960761,5.753952966,0.481399489,0.446569074,0.960206665,0.938672381,1,0.913973012,341,0.632045422,0.993929825,0.032392891,-0.026322716,1.718538353,-0.417522966,0.190208511,0.227238926,0.511998275,0.0003563,-0.048372484,-0.243445147,-0.097153777,436,436,442,0.960206665,0.938672381,1,0.913973012
342,9.540313225,2.777969299,0.404166667,0.695962813,0.149551608,15.12378688,5.39912305,0.612674675,0.670123805,0.699759826,0.641882073,0.927488627,0.99950291,342,0.632045422,0.432530432,0.240091864,0.327377704,0.289072266,-0.06269305,0.058933325,0.003684195,0.086122753,0.066099633,-0.252273647,-0.49583346,-0.227335825,14,14,25,0.699759826,0.641882073,0.927488627,0.99950291
343,4.813784566,1.284883859,0.154166667,0,0,13.49565637,5.736242668,0.49635495,0.44932391,0.931275085,0.90758752,1,0.891902796,343,0.632045422,0.965909217,0.056054894,-0.021964111,1.647641753,-0.399812668,0.17525305,0.22448409,0.490873617,0.003444839,-0.07704557,-0.248083638,-0.107228123,411,411,416,0.931275085,0.90758752,1,0.891902796
