,egypt_irr,egypt_low_had,sudan_irr,ethiopia_hydro,EgyptIncome,SudanIncome,EthiopiaUtility,pol_efficiency,poa_egypt,poa_sudan,poa_ethiopia,policy_name,total gains,ss_pi_Egypt,ss_pi_Sudan,ss_pi_Ethiopia,ss_fairness,dif_Egypt,dif_Sudan,dif_Ethiopia,totaldist,pd_egypt,pd_sudan,pd_ethiopia,avg_pd,rank_totaldist,rank_PI,rank_PD
444,6.01413211685221,0.1875,0.0903640872909352,15.012978008868458,5.626777911232731,0.5231484739964163,0.5319951437814511,0.8749891803376922,0.8364605681294477,0.9902783951011789,0.9921797580105628,444,0.6320454220105982,0.792717934161905,0.09844666353009818,0.1088354023079968,1.1936179291295501,-0.29034791123273074,0.1484595260035837,0.1418128562185489,0.3556023433658463,0.022966107922848256,-0.12431551888051917,-0.3649302931629882,-0.1554265680402197,106,106,114
88,5.891254186535413,0.2291666666666666,0.040061376407932,15.010015677412916,5.627460687392641,0.5242954888462424,0.5301653527717142,0.8778358351645805,0.8392837052576243,0.9956783987286141,0.9919839830414011,88,0.6320454220105973,0.793798198548187,0.10026143001662295,0.10594037143519013,1.196353139755223,-0.2910306873926407,0.14731251115375754,0.1436426472282858,0.35641695673664103,0.022841992107619058,-0.12623127654957078,-0.36273843955721885,-0.15537590799972353,110,110,115
137,5.473779901571726,0.7041666666666667,0.4532131156715416,15.061929932037703,5.622432422933406,0.5140525402004738,0.5454365658767173,0.8562091717305089,0.8178753813954661,0.9521755901856236,0.9954148994498909,137,0.6320454220105975,0.7858426556645141,0.08405539752423515,0.13010194681125076,1.17768088905909,-0.2860024229334064,0.15755545979952623,0.12837143412328267,0.3508565717430521,0.02375674210360823,-0.10882066681094127,-0.38058058235068204,-0.15521483568600503,94,94,116
0,5.583527933343692,0.5416666666666666,0.0276083274165876,14.41896230231922,5.63149932695992,0.5331900966946332,0.5172321053560455,0.8643547726207014,0.8269877695384822,0.9970197634871483,0.9529223661972698,0,0.6320454220105991,0.8001879917918923,0.11433416520090131,0.08547784300720634,1.2136960629967535,-0.2950693269599203,0.13841790330536674,0.1565758946439545,0.3615818502795583,0.02210845918848592,-0.14080737275514543,-0.3468038884256178,-0.15516760066409244,119,119,117
154,6.469655364538783,0.0708333333333333,0.3670220661322408,15.062406587668317,5.623790166214809,0.5158496908945939,0.5422816719011954,0.8612176911156438,0.8228583231888079,0.9610938000871825,0.9954464007328447,154,0.632045422010598,0.7879908292516002,0.08689878603957818,0.12511038470882152,1.1826246211828795,-0.28736016621480864,0.1557583091054061,0.1315263280988046,0.35232895277784376,0.023509578038573897,-0.1119254153171364,-0.37697691530766386,-0.1551309175287421,99,99,118
98,5.09311768747047,0.7583333333333333,0.1494868124661948,15.030739425086429,5.6269762115472055,0.5210527526932316,0.5338925647701606,0.8729110184029079,0.834503323144929,0.9839688015043639,0.9933535769314097,98,0.6320454220105978,0.7930316779334274,0.09513088711561525,0.11183743495095727,1.1945942109585768,-0.2905462115472055,0.1505552473067684,0.1399154352298394,0.3558936815280528,0.022930057565911932,-0.12079343668737363,-0.3671872914254848,-0.1550168901823155,107,107,119
127,5.185924772799758,0.7958333333333333,0.206994768838284,14.754995316248118,5.628519730825245,0.5235288048881591,0.5298729932971945,0.8633975131500825,0.8256348232279155,0.9778697998907775,0.9751301622951918,127,0.6320454220105982,0.7954737797575789,0.09904840966810984,0.10547781057431127,1.2007148313334584,-0.2920897308252446,0.14807919511184087,0.14393500670280546,0.3577165708114053,0.022649537582071222,-0.12495168227110987,-0.3623868280252114,-0.15489632423808333,113,113,120
271,6.481090740056307,0.0666666666666666,0.3878313498350441,15.049189961385387,5.624932738497119,0.514930163673848,0.5420586268396306,0.860816069894617,0.8226416907553853,0.9589332049136035,0.9945729385150645,271,0.6320454220105975,0.7897985668643115,0.0854439424654871,0.12475749067020131,1.187396706040071,-0.2885027384971188,0.15667783632615195,0.1317493731603694,0.3537508612630245,0.023301676232647894,-0.11033955219961733,-0.37672055517353653,-0.154586143713502,103,103,121
303,6.697825542999652,0.0416666666666666,0.5736464611662923,15.055501452699268,5.623503249759862,0.5102017649977126,0.5482165142530228,0.8515038452184642,0.8135356328863679,0.9398493138336993,0.9949900532221393,303,0.6320454220105975,0.7875368801445352,0.077962836659683,0.13450028319578175,1.1830988566066702,-0.28707324975986204,0.16140623500228735,0.1255914857469772,0.35247162257043463,0.023561798465359773,-0.10209444296600223,-0.3837215931731899,-0.15408474589127744,101,101,122
336,5.135044759390374,0.7291666666666666,0.1812096363314332,15.028841305872492,5.628883537698848,0.5192411716388974,0.5337968196728528,0.8729573359693407,0.8348304819481601,0.9805997962809625,0.9932281337674187,336,0.6320454220105984,0.796049382176225,0.09226466739271708,0.11168595043105788,1.2025244806496338,-0.2924535376988482,0.1523668283611026,0.1400111803271472,0.35825668551193046,0.02258344153858971,-0.11772597201018675,-0.36707378622626463,-0.15407210556595388,115,115,123
347,5.2564281096133545,0.6541666666666667,0.1860438912910926,15.043727904104747,5.628764985665233,0.5189014262411061,0.5342551171042585,0.8730724446073146,0.8349229781607572,0.9800873965218714,0.9942119613213496,347,0.632045422010598,0.7958618133251804,0.0917271341934251,0.11241105248139463,1.202084697512829,-0.2923349856652333,0.15270657375889385,0.13955288289574141,0.3581257441703754,0.022604979006727755,-0.11714831212057797,-0.36761672619774133,-0.15405335310386384,114,114,124
166,6.132529871347012,0.1291666666666666,0.0,14.606286107247325,5.6335810916493845,0.5295331200976521,0.5188073172635619,0.8729255653887352,0.8354967768176442,1.0,0.9653022476127621,166,0.6320454220105984,0.8034816865438333,0.10854822566296765,0.08797008779319905,1.2218712019419644,-0.29715109164938447,0.1420748799023479,0.15500068273643808,0.36401820616069386,0.021730761723139258,-0.13487375460949713,-0.34878713395562,-0.15397670894732596,121,121,125
257,6.70825418579479,0.0291666666666666,0.5704641906432545,15.062186176431286,5.623838085588969,0.5100140615645302,0.5480693818570989,0.8521106101403889,0.8141638166348819,0.940173014674373,0.9954318341646602,257,0.632045422010598,0.7880666455972164,0.07766585890041793,0.1342674955023658,1.1844785888758385,-0.2874080855889689,0.16159393843546976,0.1257386181429011,0.35288271237549845,0.023500856959182803,-0.10176398157595379,-0.38355614966995066,-0.1539397580955739,102,102,126
121,5.17299562278574,0.6916666666666667,0.0,14.60948545293551,5.6342031963317325,0.5291615247517295,0.5185568079271352,0.8735385636175603,0.8361758182360972,1.0,0.9655136864111685,121,0.6320454220105973,0.8044659586557489,0.10796030059780323,0.08757374074644775,1.2244203908145,-0.2977731963317325,0.14244647524827048,0.15525119207286475,0.36477775069803553,0.021617946570966495,-0.1342662333302933,-0.34847253987363813,-0.15370694221098832,124,124,127
128,5.342493404818773,0.675,0.349504820603986,15.054193071069566,5.628814409531365,0.5140423129987445,0.5390648064804897,0.8658845779131237,0.8280564607201453,0.9629162862440873,0.9949035847168249,128,0.6320454220105989,0.7959400100249893,0.0840392164059591,0.12002077356905154,1.2030986409823992,-0.2923844095313646,0.1575656870012555,0.13474319351951025,0.3584289564990788,0.022596000012589545,-0.1088029362261489,-0.3732590294554352,-0.15315532188966485,116,116,128
13,5.773086133714531,0.2541666666666666,0.0768709596705366,15.00718171958576,5.6336957724667895,0.52020198334108,0.5280237732027276,0.8812297847126258,0.8434621024235236,0.9917240142500403,0.9917966920462705,13,0.6320454220105973,0.8036631304929742,0.09378482981890209,0.10255203968812365,1.222023420839204,-0.29726577246678954,0.15140601665891995,0.14578422679727232,0.36406560142874905,0.021709963134849408,-0.11935552983151598,-0.3601538090780515,-0.15259979192490603,122,122,129
404,5.650494243956075,0.3208333333333333,0.0695920471788628,15.008186959609962,5.633898223624122,0.5202901316003082,0.5277331737861679,0.8817740998835537,0.8440134185507397,0.9925047306368329,0.9918631264874164,404,0.6320454220105984,0.8039834415818319,0.09392429488922517,0.10209226352894285,1.2228462290954685,-0.2974682236241222,0.15131786839969175,0.14607482621383205,0.3643107138371289,0.021673248526902,-0.119504729811161,-0.35980147396059836,-0.15254431841495245,123,123,130
210,5.10163005238144,0.7083333333333334,0.1760424748984309,15.027522558543652,5.632791389432047,0.5174837658897905,0.5316463736887599,0.8764114340682995,0.8387155947990794,0.9811477752703721,0.9931409802123523,210,0.6320454220105971,0.8022322475164537,0.08948416192917574,0.10828359055437063,1.218561441120908,-0.2963613894320467,0.15412423411020948,0.14216162631124007,0.36303482020545713,0.021874005630515114,-0.11472971676262167,-0.36451367540449187,-0.15245646217886613,120,120,131
40,5.096247490535386,0.6375,0.0616758933004632,14.985493173885509,5.635946597122795,0.519892683833036,0.5260822480547674,0.8832037312069526,0.8456891920539432,0.9933544908708672,0.9903633364514132,40,0.6320454220105989,0.8072243059680602,0.09329546703377144,0.09948022699816829,1.2312398139486187,-0.2995165971227953,0.151715316166964,0.14772575194523252,0.36681143234561964,0.021301923431725767,-0.11883160843416796,-0.35779243407424755,-0.1517740396922299,128,128,132
195,5.079880273184707,0.7041666666666667,0.1779067298442642,15.028188097223818,5.634593443552729,0.516530543482566,0.5307975419753034,0.8778518352470458,0.8403628066503213,0.9809500355240556,0.9931849644242953,195,0.6320454220105989,0.8050833940605561,0.08797600701810562,0.10694059892133817,1.225972688950517,-0.2981634435527294,0.155077456517434,0.14301045802469659,0.3652429981472222,0.021547190167942043,-0.11309600994493318,-0.36349742927837525,-0.15168208301845545,126,126,133
99,6.07869698201075,0.1,0.1572058362786839,15.00777590474429,5.635071260170312,0.5172361961159017,0.5296140727243842,0.8786184566412262,0.8411680146192915,0.9831479764271022,0.9918359606368494,99,0.6320454220105978,0.80583937867961,0.08909246575471194,0.1050681555656782,1.227840584316773,-0.2986412601703119,0.15437180388409832,0.14419392727561575,0.365799323090828,0.02146056975081323,-0.11430599126642216,-0.362075108272619,-0.15164017659607598,127,127,134
408,4.938082322966713,0.7708333333333334,0.0816923917373399,14.869565963243348,5.636810441037323,0.5209269811357159,0.5241841068375597,0.8795447588724722,0.8423147216145613,0.9912072172959154,0.9827019229907507,408,0.6320454220105984,0.8085910493767535,0.09493189578819503,0.09647705483505134,1.2347579416059797,-0.30038044103732275,0.1506810188642841,0.1496238931624403,0.3678593320942675,0.021145408420145895,-0.12058116283163134,-0.3554669140232093,-0.1516342228115649,129,129,135
270,6.526572676084266,0.0583333333333333,0.5603843885554232,15.05949941147516,5.630888944006667,0.5069484770595665,0.5440841079443653,0.8581989864272697,0.8210091081225377,0.9411990464482026,0.9952542708722589,270,0.6320454220105991,0.7992222653868003,0.07281559909596921,0.12796213551723037,1.213238196272809,-0.29445894400666717,0.1646595229404335,0.12972389205563462,0.36145140250185037,0.02221925476376163,-0.09633222954495302,-0.3790408595530106,-0.15105127811140065,118,118,136
196,6.678152313006874,0.0291666666666666,0.6579324074535144,15.067199310164362,5.629453673779358,0.5047327142561794,0.5477351409750609,0.85291436836524,0.8157455176452068,0.9313148837295676,0.9957631428371447,196,0.6320454220105987,0.7969514313971438,0.06930989724887965,0.13373867135397666,1.2083859695277834,-0.29302367377935834,0.1668752857438206,0.12607285902493903,0.36000638906824384,0.022479877010104676,-0.0923651527618583,-0.38317998111539275,-0.1510217522890488,117,117,137
253,6.3903830320546495,0.0,0.0,14.22563573404578,5.643170234935149,0.5315448519460706,0.5072064421293784,0.8696218137772542,0.8337514316138545,1.0,0.9401457733312012,253,0.6320454220105982,0.818653291228922,0.11173111692103424,0.06961559185004361,1.2624797937418644,-0.3067402349351491,0.1400631480539294,0.16660155787062159,0.3761161207071102,0.0199945882132595,-0.13814798822192498,-0.33389252987086426,-0.15068197662650992,142,142,138
294,6.124897243125953,0.0916666666666666,0.2551256286100331,15.046352831060126,5.636705982635996,0.512991993585715,0.5322235527888873,0.8765579928864086,0.8394388253968228,0.9727940368236344,0.9943854378554419,294,0.6320454220105982,0.8084257789742015,0.08237743803299305,0.10919678299280529,1.2349817768708409,-0.30027598263599575,0.15861600641428497,0.14158444721111263,0.3679277903759183,0.021164332099545602,-0.10697826529829724,-0.36520283961575484,-0.15033892427150217,130,130,139
181,5.851330063720238,0.1625,0.0,14.747047663383192,5.642221357544122,0.522676026202048,0.5170241452644289,0.8843776547627941,0.8477560490156071,1.0,0.9746049167182239,181,0.6320454220105984,0.8171520108494056,0.0976991732739938,0.08514881587660074,1.257138759892782,-0.30579135754412157,0.14893197379795198,0.1567838547355711,0.37452672037356066,0.02016612522721095,-0.12352398611274784,-0.3465411565504224,-0.14996633914531976,139,139,140
164,5.778844670260091,0.1916666666666666,0.0817287706993783,14.993398727520043,5.640125657788617,0.5171135557538824,0.5246823154680991,0.8860274284648878,0.8490220356143675,0.9912033189475618,0.990885799768646,164,0.6320454220105982,0.8138362685269028,0.08889842849449549,0.0972653029786018,1.2484463295430304,-0.30369565778861674,0.15449444424611758,0.1491256845319009,0.3719382417145155,0.020545188040511864,-0.11409593714453592,-0.3560789261620506,-0.14987655842202488,132,132,141
469,6.47943121378151,0.0625,0.57017202529151,15.059989823532336,5.633599893890817,0.5053551502357847,0.5429664848839968,0.8599934776943079,0.823121930751606,0.9402027391745258,0.9952866812918257,469,0.6320454220105982,0.8035114347878324,0.07029469352764284,0.12619387168452487,1.224432882442539,-0.2971698938908167,0.16625284976421528,0.13084151511600317,0.3647868664955652,0.021727351678261675,-0.09348306871661016,-0.37776269916147476,-0.14983947206660775,125,125,142
90,5.373450682404453,0.4083333333333333,0.0495237683433135,15.002521609423244,5.640776568514122,0.5175383369984108,0.5236066234980652,0.8883878936531394,0.8513821589907392,0.9946603730681398,0.9914887140441301,90,0.6320454220105978,0.8148661165454752,0.08957050241471652,0.0955633810398083,1.2510911644105707,-0.3043465685141218,0.1540696630015892,0.15020137650193477,0.37272610362948855,0.020427423438299952,-0.11482306285378285,-0.3547560614438092,-0.14971723361976405,136,136,143
63,5.478206791623128,0.3458333333333333,0.0524606949613748,15.007211804520216,5.640726352729066,0.5173992937364147,0.5237958825451169,0.8883445332374756,0.8513330258757685,0.9943446105803501,0.9917986803035616,63,0.632045422010598,0.814786666899442,0.08935051306402428,0.0958628200365336,1.2508905953490441,-0.3042963527290663,0.1542087062635853,0.15001211745488308,0.37266637996336444,0.020436507652097147,-0.11458518489323188,-0.3549892023618585,-0.14971262653433107,135,135,144
42,5.181795522378752,0.6458333333333334,0.0,14.363411666122325,5.645560436902467,0.5278256299463217,0.5085354621618099,0.875749436987955,0.839981930317771,1.0,0.9492511281026953,42,0.6320454220105984,0.8224349845757609,0.10584669489972166,0.07171832052451729,1.2717541227705258,-0.3091304369024668,0.14378237005367833,0.16527253783819007,0.3788799397186909,0.019562745688739724,-0.1320751134298106,-0.3356333527582015,-0.1493819068330908,147,147,145
455,6.270361789333984,0.0333333333333333,0.0,14.240326193924677,5.6461963667801225,0.5297292237930845,0.5059959384373899,0.8726024117443419,0.8370577140411848,1.0,0.9411166384666259,455,0.6320454220105969,0.8234411304246368,0.10885849402122706,0.06770037555413615,1.2748331794026424,-0.3097663667801225,0.14187877620691547,0.16781206156261008,0.379796889313252,0.01944791255683831,-0.13519402097600386,-0.3322989883212176,-0.14934836558012773,148,148,146
349,4.898583123300944,0.7583333333333333,0.0358605791885726,14.679592384880197,5.6438979044566215,0.5220168745552017,0.516006749998776,0.8820680998263182,0.8457933784892616,0.9961306809537792,0.9701469229835963,349,0.6320454220105993,0.8198045843102907,0.09665628676000003,0.08353912892970941,1.2640425274884164,-0.30746790445662153,0.14959112544479825,0.1578012500012239,0.37658365814880534,0.019863079992084254,-0.122417258272834,-0.34525275105257547,-0.14926897644444173,143,143,147
227,5.145159724371032,0.5916666666666667,0.0,14.647732117342606,5.644570276346163,0.5232475372037085,0.5141037154607272,0.8834117036146611,0.8471826420706006,1.0,0.9680413372352576,227,0.6320454220105984,0.8208683874265335,0.09860339784671912,0.08052821472674748,1.2669433681487299,-0.3081402763461627,0.14836046279629145,0.15970428453927277,0.37744763256380387,0.019741595586257876,-0.12448130678606639,-0.34282910268947664,-0.14918960462976172,145,145,148
374,6.002626967383735,0.0875,0.0,14.56029541371582,5.646455167498616,0.5238465011625678,0.5116198603494152,0.882401614265729,0.8464965530866166,1.0,0.9622628083255087,374,0.6320454220105993,0.8238505958039898,0.09955105752116755,0.07659834667484279,1.2748662117574179,-0.3100251674986163,0.14776149883743217,0.16218813965058476,0.37980792206659825,0.019401186983994734,-0.12548237129900852,-0.3396386141670501,-0.14857326616068797,149,149,149
426,5.0113959067321545,0.725,0.2727165589656219,15.043065932403511,5.640689994099972,0.5105985320223929,0.5306330028882345,0.8789933788640316,0.8423660432495369,0.9709454347633693,0.9941682128444015,426,0.6320454220105995,0.8147291415573872,0.07859058746818971,0.10668027097442324,1.2514125244717418,-0.3042599940999722,0.16100946797760707,0.1431749971117655,0.37282337988128,0.02044308515813542,-0.10279217179592504,-0.36330006207480237,-0.14854971623753066,137,137,150
337,6.16579925073875,0.0875,0.3613454739916459,15.05045577833326,5.639614370234969,0.5085018126791178,0.5338053460965115,0.874198859076264,0.8376115546506755,0.9616840193622543,0.9946565939998244,337,0.6320454220105982,0.8130273273719753,0.07527323198983629,0.11169944063818837,1.2474787244518988,-0.3031843702349688,0.16310618732088222,0.14000265390348843,0.3716518986863236,0.020637710688041544,-0.0990926903753534,-0.36708389589841917,-0.14851295852857702,131,131,151
231,6.168886292180725,0.0416666666666666,0.0,14.345356691648664,5.647945522822019,0.5269359075951027,0.507040098593477,0.8772281250730235,0.841755692821683,1.0,0.9480579084634219,231,0.6320454220105982,0.8262085834920616,0.10443900754018243,0.06935240896775607,1.2816085551474197,-0.31151552282201855,0.1446720924048973,0.16676790140652298,0.38181601357122574,0.019132191828222567,-0.13060963696553807,-0.3336740014503725,-0.14838381552922933,151,151,152
33,5.038207564298782,0.5791666666666667,0.0549205377389374,15.007157633803738,5.644134854895542,0.5156374569049926,0.5221492172100634,0.8911428263148895,0.8545307849030495,0.9940802184922068,0.9917951002617914,33,0.6320454220105982,0.8201794789470839,0.08656299689814888,0.09325752415476714,1.2649032499294925,-0.3077048548955421,0.15597054309500735,0.1516587827899366,0.3768414446912167,0.019820264394892595,-0.11155988793031313,-0.3529550770846417,-0.14823156687335406,144,144,153
100,5.262803023995561,0.6416666666666667,0.4137626598629118,15.056074354943926,5.639901678584422,0.5067886027052158,0.5352312477209603,0.8721954018974815,0.8357345209854945,0.9562474514136775,0.9950279152645756,100,0.6320454220105978,0.8134818965207228,0.07256265152482465,0.11395545195445247,1.2490067683044552,-0.3034716785844216,0.16481939729478423,0.13857675227903965,0.37210752437926964,0.02058571727525571,-0.09604715347856574,-0.36877003829914967,-0.14807715816748657,133,133,154
198,5.04646640907558,0.7083333333333334,0.3017750647099718,15.04163021117745,5.641601901030544,0.5093592643808106,0.5309603635992433,0.878367600250512,0.8419024254732842,0.9678993006063144,0.9940733287023077,198,0.632045422010598,0.8161719285768267,0.07662986186457726,0.1071982095585959,1.2552891857514203,-0.30517190103054403,0.1622487356191894,0.1428476364007567,0.3739785937910144,0.020278141027384233,-0.10060927122451924,-0.3636926159426006,-0.14800791537991187,138,138,155
161,5.2547215322171095,0.6583333333333333,0.4478538591157888,15.059253786993336,5.640217291031641,0.5056205961601877,0.5360836418187698,0.8709924678759255,0.834628577626532,0.9527277482246014,0.9952380380076806,161,0.6320454220105989,0.8139812474158131,0.07071467271768044,0.1153040798665063,1.2505497995370485,-0.30378729103164126,0.16598740383981225,0.1377243581812302,0.3725674908821968,0.020528607852124292,-0.09395898134089586,-0.3697737187917848,-0.1477346974268521,134,134,156
411,5.696897034842993,0.1791666666666666,0.0,14.758350659222817,5.649082859938924,0.5190287995353825,0.5138098695362914,0.8905921957839117,0.8547514494451101,1.0,0.975351910663751,411,0.6320454220105975,0.8280080382105018,0.09192865973231946,0.08006330205717857,1.2853258146126125,-0.31265285993892356,0.15257920046461748,0.1599981304637086,0.38292509057815993,0.01892700863343899,-0.11736497009397617,-0.3424532691345338,-0.1469637435316903,153,153,157
31,5.093170572244458,0.6291666666666667,0.0,14.40942609457718,5.651097136230928,0.5241817496026911,0.5066426431769798,0.8818372608425717,0.846650625720855,1.0,0.9522921359868315,31,0.6320454220105989,0.8311949551975685,0.10008147579246351,0.06872356900996814,1.2943373900419812,-0.3146671362309279,0.14742625039730883,0.16716535682302014,0.3856088205056401,0.01856382242953991,-0.12604168239884095,-0.3331512762497938,-0.14687637873969828,161,161,158
317,6.282171483764488,0.0833333333333333,0.5470886087986029,15.05763879356,5.641763276593942,0.5021091649566414,0.5380490874600149,0.8677177432853943,0.8317184844786117,0.9425540963204336,0.9951313060992656,317,0.632045422010598,0.8164272513080384,0.06515900997373382,0.11841373871822768,1.257654304844432,-0.3053332765939416,0.1694988350433586,0.13575891253998507,0.37468486386653976,0.020248957250653676,-0.08762270842126652,-0.37207587955419086,-0.14648321024160124,140,140,159
437,6.321687084735194,0.0666666666666666,0.5634608349430459,15.059669913912064,5.6418646683834766,0.5015651256378497,0.5384917349892713,0.8671214174710206,0.8311618356873826,0.9408857772655602,0.9952655390607882,437,0.6320454220105975,0.8165876698254494,0.06429825012982737,0.11911408004472337,1.2582210981998632,-0.30543466838347655,0.17004287436215026,0.1353162650107287,0.37485384798387766,0.020230622023981848,-0.08663306800406201,-0.37259204172050775,-0.14633149590019598,141,141,160
76,5.076910153109181,0.6083333333333333,0.0,14.472653988643316,5.652198015732735,0.5224951067572724,0.5072284065205899,0.8846838798588809,0.849549127168133,1.0,0.9564707497566645,76,0.6320454220105978,0.8329367279617891,0.09741292890218897,0.06965034313602185,1.298675551520787,-0.3157680157327354,0.14911289324272758,0.1665795934794101,0.38690160978570715,0.01836543659268952,-0.12322049704320281,-0.3339213741644306,-0.14625881153831463,165,165,161
151,5.646824858250593,0.1916666666666666,0.1056801989843041,15.00681745980484,5.648407939941915,0.5121023735714179,0.5214112154972649,0.8923839149841328,0.8563687369458376,0.9886400069383036,0.9917726187957084,151,0.632045422010598,0.8269402035683937,0.08096991258732623,0.09208988384427996,1.282536737009373,-0.31197793994191514,0.15950562642858213,0.15239678450273508,0.382095616043352,0.019048758730268123,-0.10542691531557313,-0.3520392543190849,-0.14613913696812997,152,152,162
46,5.881833372837876,0.1,0.0,14.551535115979478,5.652323806128371,0.5210324243364941,0.5085652985457331,0.887167432702379,0.8519530069251934,1.0,0.9616838565623735,46,0.6320454220105984,0.8331357490942183,0.0950987243057449,0.07176552660003678,1.298996364760869,-0.31589380612837115,0.15057557566350588,0.1652427014542669,0.3869974820597275,0.018342773242965515,-0.12075913397639026,-0.33567232965735205,-0.14602956346359228,166,166,163
310,5.563950203574705,0.2083333333333333,0.0038585432480461,14.865578313730442,5.650892075298845,0.5161461412823591,0.5148833124293933,0.8951926238500144,0.8594419019909127,0.9995829471740685,0.9824383866606229,310,0.6320454220105978,0.8308705150150425,0.08736781939927289,0.08176166558568451,1.2926668687108878,-0.3144620752988452,0.15546185871764084,0.15892468757060663,0.3851127661304092,0.018600784318747676,-0.11243548414055071,-0.3438241406467597,-0.14588628015618757,157,157,164
73,5.2369513250784845,0.6,0.4043482926525001,15.057287762554324,5.64508122555274,0.5045123964386182,0.5323279070192388,0.8770230712692708,0.841132142844412,0.9572216628266782,0.9951081071138237,73,0.6320454220105973,0.8216767932606476,0.06896131815964233,0.10936188857971015,1.270199974006502,-0.30865122555274027,0.16709560356138176,0.14148009298076114,0.3784219027416302,0.0196492964432764,-0.09196879356415066,-0.36532728127704617,-0.14588225946597347,146,146,165
379,4.791431909096199,0.7,0.089350312120998,14.932524728219526,5.651032359866921,0.5125359301367737,0.5183532390069037,0.8932045532054376,0.8575545160626271,0.9903869354635013,0.986862750520226,379,0.6320454220105984,0.8310924683164824,0.08165587051100931,0.08725166117250815,1.2932434071217813,-0.314602359866921,0.1590720698632263,0.1554547609930963,0.38528528515870875,0.018575497970702015,-0.10618363891532556,-0.3482166704556844,-0.14527493713343598,158,158,166
307,4.889911085471499,0.675,0.193108608695738,15.037583368903952,5.649304239398432,0.5086898137538366,0.5239274758583293,0.8899187886543416,0.8541386138822743,0.9793390588223608,0.9938058804328667,307,0.6320454220105975,0.8283582969922265,0.07557068066705452,0.09607102234071907,1.286480146709115,-0.3128742393984316,0.1629181862461634,0.14988052414167063,0.3832711789397536,0.01888707990931815,-0.09942564680155275,-0.35515120781457876,-0.14522992490227113,155,155,167
173,5.428599616576998,0.2833333333333333,0.0705105513065639,14.984698171512916,5.651118208065279,0.5121193152303659,0.5186840057149533,0.8957537721775068,0.8600150541051953,0.9924061806365788,0.9903107962251376,173,0.6320454220105984,0.8312282943115272,0.08099671708326599,0.08777498860520667,1.293609010984899,-0.3146882080652791,0.15948868476963407,0.15512399428504664,0.3853942948044655,0.018560024418712295,-0.10545650910681303,-0.348632315094616,-0.1451762665942389,159,159,168
380,4.935544528629515,0.5708333333333333,0.0038002727903787,14.849983850342229,5.6532028642506384,0.5152608823889456,0.5134577823710147,0.8967362844645509,0.8612759674351916,0.9995892440758811,0.9814077776167889,380,0.6320454220105989,0.834526563886406,0.08596719396542747,0.0795062421481664,1.3021742743000602,-0.31677286425063844,0.15634711761105435,0.16035021762898527,0.38794543560209754,0.01818442362991135,-0.11091057819872974,-0.3420023776056562,-0.14490951072482486,168,168,169
139,5.5260510104917895,0.225,0.0905696481772273,14.995639326976898,5.651724988345634,0.5110713936228579,0.5191251470421057,0.8956460634835396,0.8600039744783317,0.9902563880622014,0.9910338768140917,139,0.632045422010598,0.8321883206944816,0.07933873243372226,0.08847294687179623,1.2961356952561018,-0.3152949883456344,0.16053660637714207,0.1546828529578943,0.38614727328074805,0.018450669816630683,-0.10362230068767697,-0.3491858332715345,-0.14478582138086027,163,163,170
170,5.785746160995606,0.6416666666666667,0.0118949482098897,12.750397196163116,5.659892682219556,0.550555903002029,0.4714729437890134,0.8385142376300965,0.8063092713702463,0.9987148859429932,0.8426500056920532,170,0.632045422010598,0.8451109581972406,0.14180973215011441,0.013079309652645145,1.3435852040802647,-0.32346268221955565,0.12105209699797104,0.20233505621098657,0.4002763944428631,0.016980961155389718,-0.1679082950486288,-0.2834074479760783,-0.1447782606231058,193,193,171
95,4.997575516971834,0.5791666666666667,0.0,14.632055313170335,5.654972063820925,0.5182756985751754,0.5086737666144971,0.8918863059257565,0.8568858582820693,1.0,0.9670052864423475,95,0.632045422010598,0.8373257291183281,0.09073712992452268,0.07193714095714905,1.3097142819630767,-0.3185420638209253,0.15333230142482457,0.16513423338550282,0.39019117893584604,0.01786587715002974,-0.11608242242608036,-0.3358139888978279,-0.14467684472462616,172,172,172
228,5.559677722821327,0.2041666666666666,0.1033701615361073,15.00522487379213,5.652112776272818,0.5103582527319758,0.5194505000058028,0.8956572422775855,0.860073717534637,0.9888869424584329,0.9916673677519938,228,0.6320454220105969,0.8328018650912612,0.07821042603983447,0.08898770886890443,1.297758002505662,-0.31568277627281827,0.1612497472680242,0.15435749999419712,0.3866307463637294,0.01838079455231445,-0.1023697617356123,-0.34959346463960306,-0.1445274772743003,164,164,173
214,4.9363375792963495,0.6916666666666667,0.3029379609435321,15.043956334032108,5.64982650809611,0.5052600335365101,0.526834987377978,0.885382548561296,0.8498633195429328,0.9677775928875817,0.9942270578298449,214,0.6320454220105982,0.8291846121263771,0.07014420323697343,0.10067118463664947,1.2890729534940217,-0.3133965080961101,0.16634796646348993,0.146973012622022,0.3840443772177463,0.01879289421573227,-0.09331241421671488,-0.3587100171887282,-0.1444098457299036,156,156,174
