,egypt_irr,egypt_90,egypt_low_had,sudan_irr,sudan_90,ethiopia_hydro,EgyptIncome,SudanIncome,EthiopiaUtility,max_EgSu,max_EgEt,max_EtSu,grand_coalition
174,4.834707307771572,1.041530732478468,0.7,0.6033751707895568,0.1148464724466981,15.064190359570263,6.007255166115049,0.5035150328133497,0.5430882015935873,5599526791.390597,5633561323.716993,900121287.0302609,6066604701.068926
175,5.016973806428057,1.347143263728516,0.3958333333333333,0.0852087964154857,0.0,14.9779532255553,6.026056878148081,0.5103353712583029,0.5174661511156027,5866136475.266931,5872536049.56142,922408535.1181309,6330540529.973241
176,4.3572918546283255,1.2122024010790944,0.2166666666666666,0.0,0.0,13.68047888427994,6.12106940850059,0.4864243592654495,0.446364632755945,6279019311.55542,6240951050.697438,886417800.8129809,6703194081.53292
177,4.219515632534824,0.7602785904054137,0.4791666666666667,0.1233219358917901,0.0,11.24196483746666,6.168069835321957,0.5020915406112151,0.38369702458881366,6059456405.083014,5951901824.615569,804687756.7785523,6408022993.238567
178,10.23000099650707,2.9822221963864712,0.125,0.6686090200250264,0.1041775677676832,15.106118997565863,5.797673757270285,0.6012582538412193,0.6549263894104832,4576267894.325758,4614649262.548998,898374516.6030097,5044645836.738882
179,4.750712832503086,1.2463490008031104,0.3166666666666666,0.0,0.0,14.570601258886832,6.060869881235577,0.5021811693030054,0.4908073499834033,6041095912.336889,6030626645.3953085,914016794.7293828,6492869676.23079
180,5.926616006176564,1.829889736712902,0.0166666666666666,0.0,0.0,12.664098066791311,6.102692950754985,0.5142911610381135,0.4368742887288876,5947321327.964249,5877739323.829108,854904057.5358227,6339982354.66459
181,5.851330063720238,1.5853331058102649,0.1625,0.0,0.0,14.747047663383192,6.021582062520984,0.5189439312371624,0.5133324067638386,5825894430.262316,5820896032.701383,919487664.11003,6283139063.536864
182,6.481111158396658,1.6684457385497438,0.1083333333333333,0.0945906180518682,0.0,15.012583487088753,5.993452177107975,0.5256435561376884,0.5347626672763217,5674469243.75022,5682406865.439471,923017968.5746567,6139947038.8821745
183,5.647300086848412,0.98092744500918,0.7583333333333333,0.0164170013741426,0.0,14.902279801085308,5.922541777998317,0.5652697403159918,0.5660468822076782,5295927950.257314,5296562322.488054,923481100.6609685,5757985686.703168
184,4.864156806460112,1.2640317745246412,0.3875,0.1428138782978389,0.0,15.029780496096594,6.036987076431669,0.5024470508033191,0.5144242732869972,5923997785.775785,5934847813.177629,921171978.3584664,6390008788.655941
185,4.647402650401151,1.2907840423380417,0.4833333333333333,0.2805579696705004,0.0,15.042809105502286,6.039673167448822,0.4971250058931811,0.5170602271799822,5896528753.843355,5914511350.584866,914847335.0343337,6362943719.731277
186,4.19074836163519,0.9638793740861424,0.25,0.1241046635557803,0.0,11.132155115919986,6.20319152323028,0.4842147151682481,0.36645216212345794,6298878041.351439,6187957314.686425,801244417.1719553,6644039886.60491
187,5.482642546264699,1.4579662764209402,0.1541666666666666,0.0,0.0,14.593781296946531,6.046897176338917,0.5088474235816808,0.49811380060138843,5955316098.331787,5945565547.993274,914735511.3324499,6407808578.828755
188,5.149391833651802,1.3952053931875086,0.2833333333333333,0.4688671764422977,0.0598995068439401,15.05598790794974,6.052217717860147,0.4856601763770732,0.5159805062847652,5915021138.70126,5942452882.645954,906215427.5701989,6381844724.458706
189,4.369825792296599,1.1994292423314143,0.15,0.0058109330162272,0.0,13.260080837315584,6.141745221131541,0.4825984389250239,0.4295147404654208,6340952304.089018,6290139541.74901,873092711.2553235,6752092278.546676
190,7.080426657045325,1.8959971907625184,0.0291666666666666,0.2078042239752494,0.0,15.033871717293776,5.979819379817656,0.528734792077681,0.5453042286266491,5563652946.779404,5577816859.692691,918111796.364995,6029790801.418545
191,4.7159000900142605,1.2307698209457527,0.5625,0.2704997066282494,0.0,15.042275904686369,6.022532303362297,0.5058164276025001,0.5255096695571886,5794016358.138068,5811494432.722079,915318792.511078,6260414791.685613
192,6.2966633135807175,0.6074691498788434,0.7208333333333333,0.0119022107273981,0.0,13.097607598330898,5.947038332701383,0.5888347908930184,0.5179852769275837,5124148474.231226,5068602195.712534,867750988.2034544,5530250829.073607
193,4.557153178730064,0.8285101149427488,0.6708333333333333,0.0,0.0,14.014524720921,6.031753646323937,0.5268442007166495,0.49526055348139963,5754388380.328044,5726677491.980024,896775173.3229434,6188920522.815506
194,5.681445118993318,0.7570612943269504,0.65,0.0118958449241025,0.0,12.810028019265884,6.007637302665159,0.5623746869452393,0.4838464109115879,5393271094.698495,5328807851.416968,858834658.8496188,5790456802.482541
195,5.079880273184707,1.1398224279526243,0.7041666666666667,0.1779067298442642,0.0,15.028188097223818,5.972572440769331,0.5332781887606262,0.5480077709920289,5531813450.852222,5544337762.545341,919398946.7307444,5997775080.064154
196,6.678152313006874,1.8005465533999647,0.0291666666666666,0.6579324074535144,0.1325968019906155,15.067199310164362,6.021311966445208,0.4951789849701451,0.5373674491066326,5665242532.680828,5701919922.889219,897665019.2430894,6132413737.406569
